pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,left_hip_roll_link_qw,left_hip_roll_link_qx,left_hip_roll_link_qy,left_hip_roll_link_qz,left_knee_link_qw,left_knee_link_qx,left_knee_link_qy,left_knee_link_qz,left_ankle_roll_link_qw,left_ankle_roll_link_qx,left_ankle_roll_link_qy,left_ankle_roll_link_qz,right_hip_roll_link_qw,right_hip_roll_link_qx,right_hip_roll_link_qy,right_hip_roll_link_qz,right_knee_link_qw,right_knee_link_qx,right_knee_link_qy,right_knee_link_qz,right_ankle_roll_link_qw,right_ankle_roll_link_qx,right_ankle_roll_link_qy,right_ankle_roll_link_qz,torso_link_qw,torso_link_qx,torso_link_qy,torso_link_qz,left_shoulder_roll_link_qw,left_shoulder_roll_link_qx,left_shoulder_roll_link_qy,left_shoulder_roll_link_qz,left_elbow_link_qw,left_elbow_link_qx,left_elbow_link_qy,left_elbow_link_qz,left_wrist_yaw_link_qw,left_wrist_yaw_link_qx,left_wrist_yaw_link_qy,left_wrist_yaw_link_qz,right_shoulder_roll_link_qw,right_shoulder_roll_link_qx,right_shoulder_roll_link_qy,right_shoulder_roll_link_qz,right_elbow_link_qw,right_elbow_link_qx,right_elbow_link_qy,right_elbow_link_qz,right_wrist_yaw_link_qw,right_wrist_yaw_link_qx,right_wrist_yaw_link_qy,right_wrist_yaw_link_qz
0.667245,0.109794,0.092735,-0.730841,0.626362,-0.276605,-0.375414,-0.624679,0.709456,0.219213,0.099997,-0.662282,0.715624,-0.021561,0.013619,-0.698020,0.568188,-0.384070,-0.287009,-0.668789,0.625111,0.131172,0.188173,-0.746071,0.651457,0.017823,-0.008080,-0.758433,0.598049,0.267889,0.290776,-0.697153,0.588311,0.070832,0.009716,-0.805468,0.485197,0.158379,0.068329,-0.857223,0.579901,0.210349,0.053077,-0.785271,0.734078,0.001248,0.034646,-0.678180,0.828227,0.049956,0.099149,-0.549285,0.731465,-0.048223,0.185403,-0.654415
0.667206,0.110014,0.093028,-0.730807,0.626416,-0.276593,-0.375462,-0.624602,0.709511,0.219255,0.100045,-0.662202,0.715689,-0.021435,0.013488,-0.697960,0.568259,-0.384039,-0.287020,-0.668742,0.625153,0.131216,0.188179,-0.746026,0.651501,0.017812,-0.008063,-0.758396,0.598129,0.268292,0.290813,-0.696914,0.588372,0.071590,0.009960,-0.805353,0.485752,0.158933,0.068601,-0.856784,0.580804,0.210996,0.053921,-0.784372,0.734051,0.001421,0.035588,-0.678160,0.827753,0.050376,0.100142,-0.549781,0.730564,-0.048037,0.186593,-0.655097
0.667302,0.110285,0.093325,-0.730641,0.626452,-0.276734,-0.375470,-0.624499,0.709475,0.219311,0.100052,-0.662222,0.715664,-0.021189,0.013289,-0.697997,0.568315,-0.384099,-0.287006,-0.668665,0.625110,0.131365,0.188273,-0.746012,0.651482,0.017721,-0.007815,-0.758417,0.598175,0.268758,0.290839,-0.696684,0.588380,0.072434,0.010073,-0.805271,0.486074,0.159614,0.068751,-0.856463,0.581589,0.211681,0.054082,-0.783595,0.734006,0.001707,0.036369,-0.678166,0.827437,0.050968,0.101114,-0.550024,0.729647,-0.047924,0.188506,-0.655579
0.667467,0.110552,0.093630,-0.730410,0.626521,-0.276888,-0.375441,-0.624379,0.709422,0.219368,0.100044,-0.662261,0.715609,-0.021210,0.013311,-0.698052,0.568396,-0.384181,-0.286949,-0.668573,0.625038,0.131547,0.188397,-0.746009,0.651441,0.017691,-0.007636,-0.758454,0.598274,0.269158,0.290936,-0.696403,0.588455,0.073313,0.010048,-0.805137,0.486559,0.160297,0.068754,-0.856060,0.581959,0.212394,0.054140,-0.783123,0.733994,0.001801,0.037612,-0.678111,0.827340,0.051234,0.102293,-0.549927,0.729216,-0.047963,0.189948,-0.655639
0.667667,0.110817,0.093938,-0.730148,0.626607,-0.277049,-0.375392,-0.624251,0.709361,0.219426,0.100029,-0.662309,0.715539,-0.021363,0.013444,-0.698117,0.568490,-0.384275,-0.286870,-0.668474,0.624951,0.131745,0.188535,-0.746012,0.651389,0.017693,-0.007490,-0.758501,0.598400,0.269527,0.291069,-0.696098,0.588562,0.074209,0.009955,-0.804977,0.487124,0.160982,0.068683,-0.855615,0.582121,0.213121,0.054146,-0.782804,0.733998,0.001799,0.039087,-0.678024,0.827352,0.051338,0.103575,-0.549659,0.729031,-0.048078,0.191154,-0.655486
0.667818,0.111323,0.094395,-0.729874,0.626633,-0.277247,-0.375449,-0.624102,0.709358,0.219424,0.100060,-0.662308,0.715564,-0.021087,0.013345,-0.698101,0.568571,-0.384311,-0.286895,-0.668374,0.624983,0.131806,0.188675,-0.745939,0.651468,0.017623,-0.007525,-0.758434,0.598520,0.270270,0.291172,-0.695663,0.588614,0.075409,0.009766,-0.804830,0.487218,0.161622,0.068326,-0.855470,0.582048,0.214722,0.053269,-0.782481,0.734049,0.001752,0.040452,-0.677888,0.827644,0.051363,0.104772,-0.548991,0.729542,-0.048206,0.192514,-0.654510
0.667930,0.111784,0.094914,-0.729633,0.626705,-0.277417,-0.375489,-0.623930,0.709371,0.219416,0.100065,-0.662296,0.715583,-0.021101,0.013414,-0.698080,0.568681,-0.384362,-0.286876,-0.668259,0.624991,0.131880,0.188768,-0.745895,0.651510,0.017569,-0.007561,-0.758399,0.598662,0.270974,0.291323,-0.695203,0.588701,0.076555,0.009540,-0.804661,0.487335,0.162313,0.067987,-0.855299,0.581908,0.216011,0.052599,-0.782276,0.734139,0.001647,0.041879,-0.677705,0.827987,0.051304,0.105991,-0.548244,0.730262,-0.048305,0.193864,-0.653300
0.667965,0.112157,0.095557,-0.729460,0.626867,-0.277534,-0.375494,-0.623712,0.709418,0.219393,0.100021,-0.662261,0.715590,-0.021697,0.013818,-0.698047,0.568852,-0.384443,-0.286769,-0.668112,0.624953,0.131981,0.188768,-0.745910,0.651479,0.017547,-0.007600,-0.758426,0.598850,0.271603,0.291570,-0.694692,0.588864,0.077594,0.009236,-0.804446,0.487505,0.163108,0.067682,-0.855076,0.581637,0.216679,0.052343,-0.782310,0.734303,0.001424,0.043430,-0.677430,0.828435,0.051072,0.107252,-0.547343,0.731399,-0.048346,0.195196,-0.651626
0.667972,0.112333,0.096107,-0.729354,0.627033,-0.277705,-0.375539,-0.623443,0.709452,0.219487,0.100067,-0.662185,0.715639,-0.021580,0.013756,-0.698001,0.569082,-0.384474,-0.286656,-0.667947,0.624971,0.132045,0.188769,-0.745883,0.651490,0.017532,-0.007451,-0.758418,0.599121,0.272088,0.291683,-0.694221,0.589072,0.078445,0.008735,-0.804216,0.487690,0.163942,0.067281,-0.854842,0.581770,0.217093,0.052396,-0.782093,0.734477,0.001018,0.044985,-0.677141,0.828958,0.050718,0.108641,-0.546309,0.732414,-0.048722,0.196810,-0.649971
0.667966,0.112411,0.096611,-0.729282,0.627199,-0.277903,-0.375603,-0.623148,0.709481,0.219639,0.100159,-0.662090,0.715711,-0.021107,0.013461,-0.697948,0.569341,-0.384480,-0.286540,-0.667773,0.625017,0.132091,0.188770,-0.745836,0.651524,0.017522,-0.007207,-0.758392,0.599433,0.272503,0.291729,-0.693770,0.589303,0.079202,0.008137,-0.803979,0.487883,0.164798,0.066833,-0.854602,0.582107,0.217382,0.052603,-0.781748,0.734656,0.000521,0.046542,-0.676842,0.829517,0.050306,0.110095,-0.545206,0.733365,-0.049262,0.198565,-0.648321
0.668109,0.112749,0.097027,-0.729043,0.627295,-0.278030,-0.375501,-0.623057,0.709444,0.219530,0.100084,-0.662177,0.715665,-0.021132,0.013515,-0.697993,0.569455,-0.384531,-0.286301,-0.667749,0.624904,0.132115,0.188759,-0.745929,0.651416,0.017629,-0.007466,-0.758479,0.599593,0.273065,0.291818,-0.693373,0.589372,0.080019,0.007425,-0.803855,0.487848,0.165377,0.066056,-0.854571,0.582214,0.218717,0.051828,-0.781347,0.734798,0.000129,0.047645,-0.676611,0.830050,0.049978,0.111151,-0.544211,0.733491,-0.049611,0.199618,-0.647829
0.668277,0.113102,0.097498,-0.728771,0.627423,-0.278168,-0.375421,-0.622914,0.709432,0.219408,0.099972,-0.662247,0.715640,-0.021136,0.013554,-0.698018,0.569618,-0.384570,-0.286107,-0.667671,0.624856,0.132112,0.188738,-0.745976,0.651364,0.017661,-0.007543,-0.758522,0.599758,0.273595,0.292006,-0.692942,0.589476,0.080804,0.006721,-0.803706,0.487832,0.166020,0.065342,-0.854510,0.582105,0.219464,0.051159,-0.781263,0.734987,-0.000248,0.048745,-0.676327,0.830496,0.049645,0.112164,-0.543352,0.733715,-0.050079,0.200726,-0.647197
0.668494,0.113482,0.098079,-0.728435,0.627616,-0.278330,-0.375384,-0.622669,0.709469,0.219262,0.099788,-0.662284,0.715657,-0.021095,0.013564,-0.698002,0.569876,-0.384586,-0.286007,-0.667484,0.624935,0.132056,0.188697,-0.745929,0.651424,0.017542,-0.007255,-0.758476,0.599934,0.274057,0.292393,-0.692444,0.589654,0.081525,0.006031,-0.803508,0.487857,0.166791,0.064753,-0.854391,0.581565,0.219036,0.050701,-0.781815,0.735271,-0.000595,0.049839,-0.675938,0.830771,0.049297,0.113090,-0.542771,0.734136,-0.050785,0.201944,-0.646285
0.668498,0.113953,0.098499,-0.728301,0.627637,-0.278342,-0.375376,-0.622648,0.709499,0.219134,0.099709,-0.662306,0.715670,-0.021039,0.013434,-0.697992,0.569917,-0.384556,-0.285941,-0.667495,0.624956,0.131949,0.188620,-0.745950,0.651419,0.017660,-0.007407,-0.758476,0.599978,0.274481,0.292783,-0.692072,0.589709,0.082147,0.005372,-0.803409,0.487894,0.167231,0.064040,-0.854337,0.581256,0.219144,0.050159,-0.782050,0.735472,-0.000967,0.050750,-0.675651,0.830987,0.048913,0.113850,-0.542315,0.734155,-0.051326,0.202663,-0.645995
0.668396,0.114469,0.098837,-0.728268,0.627571,-0.278278,-0.375382,-0.622739,0.709524,0.219017,0.099683,-0.662322,0.715682,-0.020976,0.013234,-0.697986,0.569849,-0.384502,-0.285893,-0.667604,0.624948,0.131816,0.188525,-0.746005,0.651382,0.017898,-0.007778,-0.758499,0.599958,0.274887,0.293173,-0.691763,0.589703,0.082720,0.004729,-0.803359,0.487937,0.167506,0.063263,-0.854316,0.581062,0.219520,0.049573,-0.782126,0.735631,-0.001352,0.051570,-0.675415,0.831175,0.048512,0.114526,-0.541922,0.733974,-0.051785,0.203133,-0.646017
0.668218,0.114789,0.099442,-0.728299,0.627645,-0.278366,-0.375352,-0.622644,0.709487,0.219015,0.099517,-0.662387,0.715629,-0.021040,0.013414,-0.698035,0.569985,-0.384488,-0.285894,-0.667496,0.625044,0.131701,0.188300,-0.746001,0.651410,0.017815,-0.007596,-0.758479,0.599876,0.275231,0.293663,-0.691490,0.589673,0.083147,0.004112,-0.803340,0.487904,0.167748,0.062556,-0.854340,0.581708,0.219514,0.049598,-0.781645,0.735807,-0.001722,0.052177,-0.675176,0.831290,0.048087,0.114979,-0.541687,0.734110,-0.051997,0.203763,-0.645647
0.668101,0.115104,0.099949,-0.728287,0.627709,-0.278419,-0.375326,-0.622571,0.709476,0.218980,0.099396,-0.662428,0.715603,-0.021120,0.013544,-0.698056,0.570089,-0.384478,-0.285881,-0.667418,0.625109,0.131622,0.188159,-0.745997,0.651434,0.017692,-0.007410,-0.758463,0.599813,0.275558,0.294080,-0.691237,0.589647,0.083514,0.003513,-0.803324,0.487956,0.167908,0.061850,-0.854331,0.582253,0.219409,0.049622,-0.781268,0.735986,-0.002071,0.052584,-0.674948,0.831398,0.047699,0.115302,-0.541486,0.734198,-0.052181,0.204079,-0.645431
0.668104,0.115407,0.100261,-0.728193,0.627755,-0.278403,-0.375307,-0.622543,0.709519,0.218878,0.099368,-0.662421,0.715632,-0.021231,0.013573,-0.698023,0.570130,-0.384478,-0.285841,-0.667400,0.625110,0.131617,0.188186,-0.745990,0.651450,0.017487,-0.007213,-0.758456,0.599792,0.275851,0.294349,-0.691024,0.589631,0.083759,0.002949,-0.803312,0.488179,0.167904,0.061146,-0.854254,0.582594,0.219104,0.049643,-0.781097,0.736172,-0.002376,0.052591,-0.674744,0.831494,0.047384,0.115369,-0.541352,0.734193,-0.052309,0.203768,-0.645525
0.668137,0.115832,0.100581,-0.728051,0.627768,-0.278378,-0.375259,-0.622570,0.709537,0.218717,0.099274,-0.662469,0.715633,-0.021241,0.013534,-0.698023,0.570149,-0.384446,-0.285776,-0.667431,0.625121,0.131509,0.188122,-0.746016,0.651443,0.017541,-0.007337,-0.758459,0.599725,0.276183,0.294710,-0.690796,0.589605,0.083983,0.002529,-0.803310,0.488416,0.167905,0.060607,-0.854157,0.583137,0.219169,0.048928,-0.780719,0.736359,-0.002608,0.052613,-0.674537,0.831607,0.047037,0.115274,-0.541229,0.734302,-0.052484,0.203393,-0.645505
0.668185,0.116316,0.100905,-0.727885,0.627765,-0.278349,-0.375197,-0.622624,0.709543,0.218528,0.099146,-0.662544,0.715619,-0.021199,0.013459,-0.698040,0.570155,-0.384399,-0.285700,-0.667485,0.625137,0.131350,0.188012,-0.746058,0.651425,0.017725,-0.007622,-0.758467,0.599636,0.276536,0.295116,-0.690559,0.589573,0.084195,0.002181,-0.803312,0.488660,0.167908,0.060150,-0.854049,0.583780,0.219419,0.047845,-0.780235,0.736547,-0.002805,0.052641,-0.674329,0.831730,0.046673,0.115098,-0.541110,0.734468,-0.052682,0.202985,-0.645428
0.668280,0.116582,0.101444,-0.727681,0.627963,-0.278420,-0.375161,-0.622414,0.709615,0.218395,0.099023,-0.662528,0.715680,-0.021199,0.013512,-0.697976,0.570407,-0.384374,-0.285511,-0.667364,0.625179,0.131271,0.187896,-0.746066,0.651434,0.017719,-0.007622,-0.758460,0.599705,0.276891,0.295470,-0.690205,0.589703,0.084354,0.002028,-0.803200,0.488958,0.167783,0.059867,-0.853923,0.583922,0.218925,0.047968,-0.780260,0.736857,-0.002885,0.052438,-0.674005,0.831915,0.046310,0.114576,-0.540966,0.734798,-0.053065,0.202716,-0.645107
0.668334,0.116867,0.101917,-0.727520,0.628099,-0.278480,-0.375099,-0.622287,0.709643,0.218265,0.098895,-0.662561,0.715691,-0.021229,0.013573,-0.697962,0.570598,-0.384340,-0.285367,-0.667283,0.625224,0.131177,0.187791,-0.746071,0.651446,0.017704,-0.007564,-0.758451,0.599752,0.277229,0.295805,-0.689885,0.589810,0.084479,0.001899,-0.803109,0.489230,0.167634,0.059609,-0.853815,0.584073,0.218541,0.047856,-0.780262,0.737142,-0.002991,0.052229,-0.673710,0.832063,0.045963,0.114110,-0.540867,0.735134,-0.053310,0.201862,-0.644971
0.668305,0.117188,0.102254,-0.727447,0.628111,-0.278518,-0.374984,-0.622328,0.709579,0.218137,0.098757,-0.662692,0.715604,-0.021318,0.013654,-0.698047,0.570663,-0.384285,-0.285310,-0.667283,0.625277,0.131053,0.187710,-0.746069,0.651466,0.017672,-0.007393,-0.758436,0.599757,0.277533,0.296102,-0.689631,0.589873,0.084534,0.001819,-0.803057,0.489447,0.167440,0.059400,-0.853743,0.584243,0.218376,0.047275,-0.780216,0.737377,-0.003147,0.052008,-0.673469,0.832134,0.045647,0.113755,-0.540859,0.735484,-0.053277,0.199838,-0.645205
0.668292,0.117427,0.102611,-0.727370,0.628214,-0.278475,-0.374950,-0.622263,0.709648,0.218009,0.098686,-0.662671,0.715669,-0.021180,0.013529,-0.697988,0.570824,-0.384168,-0.285164,-0.667275,0.625354,0.130905,0.187595,-0.746059,0.651512,0.017718,-0.007544,-0.758394,0.599898,0.277799,0.296363,-0.689289,0.590067,0.084593,0.001769,-0.802908,0.489748,0.167174,0.059197,-0.853637,0.583797,0.218556,0.046306,-0.780558,0.737715,-0.003301,0.051681,-0.673123,0.832389,0.045236,0.113200,-0.540619,0.735564,-0.053658,0.199392,-0.645220
0.668287,0.117626,0.102978,-0.727291,0.628362,-0.278393,-0.374958,-0.622146,0.709783,0.217882,0.098648,-0.662574,0.715809,-0.020927,0.013303,-0.697855,0.571034,-0.384018,-0.284972,-0.667264,0.625444,0.130744,0.187464,-0.746045,0.651571,0.017805,-0.007858,-0.758338,0.600107,0.278048,0.296606,-0.688902,0.590327,0.084655,0.001734,-0.802711,0.490089,0.166871,0.058996,-0.853514,0.583043,0.218910,0.045141,-0.781090,0.738104,-0.003452,0.051301,-0.672725,0.832733,0.044779,0.112543,-0.540263,0.735509,-0.054247,0.199734,-0.645128
0.668297,0.117882,0.103490,-0.727168,0.628526,-0.278403,-0.374765,-0.622092,0.709744,0.217704,0.098385,-0.662713,0.715716,-0.021247,0.013526,-0.697937,0.571251,-0.383965,-0.284794,-0.667185,0.625501,0.130588,0.187245,-0.746080,0.651559,0.017644,-0.007511,-0.758355,0.600100,0.278415,0.296918,-0.688625,0.590392,0.084708,0.001828,-0.802657,0.489880,0.166490,0.058854,-0.853718,0.582985,0.217981,0.045884,-0.781350,0.738340,-0.003505,0.051015,-0.672487,0.832887,0.044471,0.111983,-0.540169,0.735808,-0.054533,0.199427,-0.644858
0.668350,0.118148,0.103922,-0.727014,0.628672,-0.278394,-0.374613,-0.622039,0.709746,0.217504,0.098175,-0.662808,0.715676,-0.021454,0.013662,-0.697969,0.571450,-0.383889,-0.284619,-0.667133,0.625561,0.130440,0.187094,-0.746093,0.651570,0.017556,-0.007286,-0.758350,0.600144,0.278738,0.297216,-0.688328,0.590508,0.084736,0.001939,-0.802568,0.489731,0.166199,0.058801,-0.853864,0.583090,0.217201,0.046511,-0.781452,0.738606,-0.003556,0.050725,-0.672217,0.833065,0.044213,0.111502,-0.540014,0.736034,-0.054972,0.198863,-0.644736
0.668491,0.118434,0.104198,-0.726798,0.628782,-0.278348,-0.374543,-0.621992,0.709826,0.217259,0.098070,-0.662818,0.715742,-0.021436,0.013622,-0.697903,0.571612,-0.383769,-0.284449,-0.667135,0.625627,0.130308,0.187082,-0.746063,0.651625,0.017614,-0.007305,-0.758301,0.600288,0.278973,0.297488,-0.687989,0.590730,0.084712,0.002083,-0.802407,0.489701,0.166089,0.058925,-0.853894,0.583521,0.216722,0.046906,-0.781239,0.738931,-0.003605,0.050429,-0.671882,0.833295,0.044056,0.111182,-0.539737,0.736118,-0.055718,0.197783,-0.644909
0.668585,0.118785,0.104506,-0.726610,0.628849,-0.278319,-0.374429,-0.622004,0.709841,0.217035,0.097931,-0.662896,0.715744,-0.021357,0.013591,-0.697904,0.571701,-0.383711,-0.284265,-0.667172,0.625619,0.130165,0.186970,-0.746123,0.651585,0.017670,-0.007414,-0.758333,0.600282,0.279293,0.297771,-0.687742,0.590804,0.084778,0.002361,-0.802345,0.489474,0.165931,0.059103,-0.854043,0.583388,0.216852,0.046937,-0.781301,0.739145,-0.003660,0.050159,-0.671666,0.833483,0.043789,0.110702,-0.539568,0.736535,-0.055764,0.196859,-0.644712
0.668655,0.119170,0.104832,-0.726436,0.628896,-0.278298,-0.374294,-0.622048,0.709823,0.216820,0.097776,-0.663008,0.715715,-0.021248,0.013564,-0.697938,0.571752,-0.383684,-0.284072,-0.667225,0.625574,0.130016,0.186807,-0.746228,0.651498,0.017726,-0.007567,-0.758405,0.600201,0.279657,0.298061,-0.687540,0.590804,0.084888,0.002707,-0.802332,0.489147,0.165750,0.059309,-0.854251,0.582973,0.217286,0.046785,-0.781499,0.739305,-0.003717,0.049903,-0.671509,0.833649,0.043467,0.110141,-0.539452,0.737118,-0.055462,0.196012,-0.644329
0.668699,0.119285,0.105265,-0.726314,0.629068,-0.278386,-0.374151,-0.621921,0.709809,0.216657,0.097611,-0.663101,0.715677,-0.021365,0.013711,-0.697970,0.571994,-0.383650,-0.283856,-0.667129,0.625607,0.129908,0.186716,-0.746242,0.651494,0.017621,-0.007227,-0.758414,0.600195,0.279850,0.298348,-0.687342,0.590887,0.084896,0.002939,-0.802270,0.488903,0.165618,0.059480,-0.854404,0.582765,0.217126,0.046681,-0.781705,0.739514,-0.003894,0.049681,-0.671294,0.833928,0.043185,0.109889,-0.539095,0.737525,-0.055894,0.195799,-0.643890
0.668711,0.119517,0.105631,-0.726212,0.629168,-0.278388,-0.374017,-0.621899,0.709802,0.216483,0.097484,-0.663184,0.715652,-0.021399,0.013757,-0.697993,0.572143,-0.383583,-0.283672,-0.667118,0.625638,0.129758,0.186623,-0.746266,0.651494,0.017537,-0.007060,-0.758418,0.600130,0.280068,0.298673,-0.687168,0.590923,0.084962,0.003245,-0.802235,0.488667,0.165528,0.059722,-0.854540,0.582573,0.217019,0.046722,-0.781875,0.739685,-0.004065,0.049543,-0.671115,0.834155,0.042915,0.109697,-0.538805,0.738044,-0.056143,0.195676,-0.643312
0.668658,0.119984,0.105860,-0.726150,0.629125,-0.278220,-0.373904,-0.622086,0.709810,0.216287,0.097430,-0.663248,0.715655,-0.021266,0.013598,-0.697998,0.572104,-0.383451,-0.283554,-0.667278,0.625662,0.129525,0.186526,-0.746310,0.651502,0.017491,-0.007240,-0.758411,0.599948,0.280333,0.299077,-0.687043,0.590867,0.085141,0.003697,-0.802255,0.488445,0.165519,0.060105,-0.854641,0.582413,0.217019,0.047056,-0.781974,0.739781,-0.004224,0.049570,-0.671006,0.834279,0.042668,0.109625,-0.538647,0.738786,-0.056024,0.195737,-0.642451
0.668602,0.120319,0.106228,-0.726092,0.629180,-0.278147,-0.373773,-0.622142,0.709809,0.216108,0.097315,-0.663324,0.715634,-0.021378,0.013691,-0.698014,0.572189,-0.383357,-0.283398,-0.667325,0.625699,0.129321,0.186373,-0.746352,0.651495,0.017521,-0.007308,-0.758415,0.599840,0.280625,0.299433,-0.686863,0.590860,0.085410,0.004070,-0.802230,0.488292,0.165592,0.060419,-0.854693,0.582373,0.217159,0.047673,-0.781928,0.739903,-0.004349,0.049667,-0.670863,0.834474,0.042460,0.109618,-0.538363,0.738971,-0.056291,0.196113,-0.642101
0.668546,0.120589,0.106667,-0.726035,0.629283,-0.278122,-0.373634,-0.622133,0.709804,0.215936,0.097170,-0.663406,0.715601,-0.021613,0.013911,-0.698036,0.572336,-0.383283,-0.283224,-0.667315,0.625744,0.129131,0.186191,-0.746393,0.651480,0.017589,-0.007320,-0.758426,0.599769,0.280930,0.299766,-0.686656,0.590877,0.085726,0.004403,-0.802182,0.488172,0.165706,0.060697,-0.854719,0.582392,0.217368,0.048433,-0.781809,0.740039,-0.004457,0.049799,-0.670703,0.834704,0.042271,0.109643,-0.538016,0.738875,-0.056752,0.196646,-0.642007
0.668547,0.120798,0.106980,-0.725953,0.629365,-0.278106,-0.373478,-0.622150,0.709762,0.215822,0.097061,-0.663504,0.715545,-0.021568,0.013876,-0.698095,0.572506,-0.383141,-0.283056,-0.667322,0.625829,0.128962,0.186111,-0.746370,0.651544,0.017521,-0.007279,-0.758374,0.599811,0.281189,0.299971,-0.686423,0.590967,0.086080,0.004642,-0.802077,0.488103,0.166166,0.061066,-0.854644,0.581721,0.217635,0.048156,-0.782251,0.740151,-0.004695,0.050411,-0.670532,0.834849,0.042039,0.110165,-0.537702,0.739189,-0.056801,0.196706,-0.641623
0.668553,0.120986,0.107248,-0.725877,0.629449,-0.278053,-0.373323,-0.622182,0.709742,0.215686,0.096962,-0.663584,0.715511,-0.021566,0.013871,-0.698131,0.572655,-0.383008,-0.282877,-0.667346,0.625890,0.128809,0.186031,-0.746366,0.651578,0.017509,-0.007241,-0.758345,0.599819,0.281398,0.300171,-0.686243,0.591024,0.086360,0.004858,-0.802003,0.488085,0.166533,0.061388,-0.854559,0.581341,0.217671,0.048196,-0.782521,0.740238,-0.004918,0.050918,-0.670396,0.834959,0.041860,0.110662,-0.537443,0.739376,-0.056913,0.197014,-0.641303
0.668568,0.121131,0.107425,-0.725812,0.629537,-0.277925,-0.373169,-0.622243,0.709765,0.215506,0.096887,-0.663629,0.715520,-0.021649,0.013927,-0.698118,0.572762,-0.382894,-0.282677,-0.667405,0.625899,0.128687,0.185953,-0.746399,0.651553,0.017607,-0.007210,-0.758365,0.599757,0.281507,0.300361,-0.686170,0.591018,0.086489,0.005030,-0.801993,0.488170,0.166715,0.061618,-0.854458,0.581545,0.217246,0.048871,-0.782446,0.740276,-0.005112,0.051217,-0.670330,0.835001,0.041786,0.111109,-0.537292,0.739312,-0.057156,0.197815,-0.641108
0.668591,0.121398,0.107687,-0.725708,0.629613,-0.277819,-0.373064,-0.622276,0.709803,0.215344,0.096816,-0.663652,0.715557,-0.021467,0.013778,-0.698089,0.572862,-0.382785,-0.282502,-0.667456,0.625918,0.128563,0.185861,-0.746427,0.651545,0.017593,-0.007213,-0.758371,0.599712,0.281741,0.300611,-0.686003,0.591027,0.086901,0.005221,-0.801940,0.488296,0.166905,0.061750,-0.854340,0.581493,0.217658,0.049202,-0.782349,0.740325,-0.005201,0.051783,-0.670231,0.835047,0.041762,0.111652,-0.537109,0.739309,-0.057333,0.198533,-0.640875
0.668616,0.121725,0.107991,-0.725585,0.629684,-0.277725,-0.372983,-0.622294,0.709849,0.215192,0.096745,-0.663662,0.715608,-0.021152,0.013526,-0.698051,0.572958,-0.382679,-0.282341,-0.667503,0.625941,0.128440,0.185762,-0.746454,0.651547,0.017523,-0.007234,-0.758372,0.599676,0.282037,0.300893,-0.685789,0.591045,0.087454,0.005421,-0.801865,0.488440,0.167099,0.061834,-0.854213,0.581312,0.218489,0.049361,-0.782242,0.740380,-0.005238,0.052483,-0.670116,0.835096,0.041762,0.112245,-0.536910,0.739336,-0.057476,0.199209,-0.640621
0.668516,0.121707,0.108246,-0.725642,0.629790,-0.277710,-0.372893,-0.622248,0.709829,0.215223,0.096722,-0.663676,0.715573,-0.021459,0.013799,-0.698072,0.573112,-0.382611,-0.282209,-0.667465,0.625980,0.128382,0.185696,-0.746448,0.651554,0.017539,-0.007058,-0.758367,0.599666,0.282126,0.301003,-0.685713,0.591052,0.087719,0.005460,-0.801831,0.488589,0.167197,0.061816,-0.854110,0.581973,0.218432,0.049657,-0.781747,0.740364,-0.005335,0.053109,-0.670084,0.835156,0.041749,0.112857,-0.536689,0.739227,-0.057308,0.199084,-0.640800
0.668460,0.121688,0.108398,-0.725674,0.629866,-0.277684,-0.372841,-0.622214,0.709827,0.215273,0.096748,-0.663658,0.715568,-0.021625,0.013943,-0.698069,0.573208,-0.382572,-0.282094,-0.667454,0.625975,0.128374,0.185682,-0.746457,0.651542,0.017552,-0.007006,-0.758377,0.599674,0.282168,0.301070,-0.685659,0.591064,0.087982,0.005442,-0.801793,0.488798,0.167304,0.061746,-0.853975,0.582414,0.218754,0.049801,-0.781319,0.740343,-0.005496,0.053739,-0.670055,0.835226,0.041645,0.113436,-0.536465,0.739201,-0.057201,0.199118,-0.640829
0.668492,0.121664,0.108344,-0.725657,0.629882,-0.277633,-0.372867,-0.622204,0.709861,0.215358,0.096872,-0.663577,0.715623,-0.021508,0.013830,-0.698019,0.573185,-0.382592,-0.282014,-0.667496,0.625885,0.128468,0.185774,-0.746493,0.651491,0.017557,-0.007202,-0.758419,0.599720,0.282116,0.301052,-0.685649,0.591087,0.088239,0.005312,-0.801749,0.489127,0.167430,0.061575,-0.853774,0.582416,0.219833,0.049643,-0.781025,0.740314,-0.005785,0.054374,-0.670034,0.835317,0.041354,0.113946,-0.536238,0.739340,-0.057214,0.199472,-0.640557
0.668578,0.121530,0.108297,-0.725607,0.629907,-0.277768,-0.372943,-0.622075,0.709864,0.215502,0.097038,-0.663503,0.715656,-0.021457,0.013839,-0.697987,0.573218,-0.382671,-0.282051,-0.667407,0.625855,0.128637,0.185963,-0.746442,0.651515,0.017540,-0.007165,-0.758399,0.599730,0.281953,0.301050,-0.685708,0.591090,0.088324,0.005152,-0.801739,0.489234,0.167477,0.061396,-0.853717,0.582847,0.220115,0.049633,-0.780625,0.740269,-0.006105,0.054887,-0.670039,0.835409,0.041128,0.114519,-0.535991,0.739262,-0.057727,0.200267,-0.640353
