joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.158730,-0.011910,-0.139577,0.455990,0.055445,0.084174,0.446317,-0.153718,0.190218,0.343241,0.115278,-0.179644,-0.085430,-0.220919,-0.079794,0.158139,-0.290140,-0.261800,0.037643,-0.833423,0.646717,1.092724,1.044863,0.034619,0.347032,0.022997,-0.085718,0.140534,-0.198100
0.142323,-0.012865,-0.141132,0.465733,0.061720,0.082503,0.428191,-0.165303,0.192537,0.355140,0.115468,-0.183138,-0.087206,-0.213001,-0.082595,0.155803,-0.289012,-0.261800,0.027244,-0.842824,0.654447,1.085166,1.047577,0.038347,0.343793,0.021378,-0.085806,0.141721,-0.196707
0.122968,-0.015239,-0.141268,0.475029,0.067343,0.081368,0.410169,-0.178710,0.194196,0.367712,0.115545,-0.188547,-0.088797,-0.205948,-0.085260,0.153761,-0.287536,-0.261800,0.017322,-0.851391,0.663896,1.084180,1.050891,0.040954,0.345497,0.017886,-0.085130,0.144463,-0.193891
0.103766,-0.017563,-0.140990,0.483982,0.072559,0.080313,0.393796,-0.192794,0.196028,0.379472,0.115620,-0.194266,-0.090289,-0.198858,-0.088129,0.151735,-0.286032,-0.261800,0.007890,-0.858384,0.673293,1.084433,1.054511,0.042648,0.346316,0.015502,-0.084246,0.146322,-0.191099
0.084869,-0.019787,-0.139886,0.492250,0.076961,0.079417,0.380722,-0.208231,0.198207,0.389610,0.115691,-0.200606,-0.091583,-0.191693,-0.091407,0.149745,-0.284473,-0.261800,-0.000561,-0.862227,0.682585,1.087166,1.058741,0.042514,0.345365,0.015336,-0.082945,0.146416,-0.188356
0.067371,-0.021716,-0.137749,0.503024,0.082306,0.079346,0.376616,-0.223527,0.201798,0.402215,0.115747,-0.206510,-0.094066,-0.188037,-0.094144,0.148128,-0.283287,-0.261800,-0.009423,-0.860629,0.692507,1.091824,1.063792,0.041833,0.344801,0.016333,-0.081728,0.146043,-0.184334
0.050572,-0.023497,-0.135096,0.515050,0.088121,0.079689,0.376993,-0.238753,0.206096,0.416054,0.115794,-0.212196,-0.097142,-0.186135,-0.096610,0.146697,-0.282289,-0.261800,-0.018490,-0.856311,0.702743,1.097445,1.069254,0.040878,0.344429,0.017913,-0.080555,0.145437,-0.179673
0.036602,-0.023852,-0.130452,0.524798,0.093529,0.080980,0.382366,-0.252023,0.213380,0.436355,0.116243,-0.217732,-0.101697,-0.201392,-0.098979,0.145312,-0.281690,-0.242678,-0.026868,-0.846850,0.711892,1.104487,1.075554,0.033661,0.345818,0.018437,-0.079680,0.147635,-0.177595
0.023815,-0.023894,-0.126247,0.528209,0.098731,0.082627,0.375724,-0.265329,0.220778,0.453905,0.116696,-0.222346,-0.106790,-0.218541,-0.101372,0.143927,-0.281365,-0.232303,-0.034960,-0.835977,0.720607,1.111428,1.082226,0.026231,0.348642,0.019146,-0.079145,0.150609,-0.175233
0.013393,-0.023308,-0.122919,0.518948,0.103523,0.084986,0.345051,-0.278710,0.228403,0.465952,0.117158,-0.225115,-0.112960,-0.239477,-0.103815,0.142542,-0.281591,-0.239423,-0.042483,-0.822283,0.728456,1.118166,1.089640,0.018373,0.354340,0.020224,-0.079289,0.155134,-0.172300
0.003977,-0.021033,-0.120492,0.502692,0.106422,0.085947,0.309253,-0.291933,0.236718,0.487398,0.117395,-0.227215,-0.118970,-0.259035,-0.105619,0.141564,-0.282082,-0.247976,-0.048246,-0.810078,0.733524,1.125853,1.095857,0.010113,0.361538,0.020347,-0.079300,0.160245,-0.169221
-0.004937,-0.017914,-0.118517,0.482939,0.108374,0.086210,0.270893,-0.305078,0.245378,0.513543,0.117519,-0.228980,-0.124900,-0.277904,-0.107104,0.140791,-0.282706,-0.257247,-0.053129,-0.798618,0.737201,1.134014,1.101474,0.001653,0.369486,0.019991,-0.079245,0.165649,-0.166068
-0.013345,-0.013312,-0.117527,0.461602,0.107976,0.084462,0.245166,-0.317230,0.253215,0.562306,0.117574,-0.229636,-0.127398,-0.296495,-0.108771,0.141160,-0.283253,-0.251299,-0.058088,-0.793119,0.732657,1.143024,1.101658,-0.003494,0.367829,0.020597,-0.078756,0.169294,-0.167965
-0.020106,-0.009111,-0.116732,0.440727,0.107349,0.082776,0.226425,-0.329125,0.259966,0.613098,0.117649,-0.229686,-0.129141,-0.315764,-0.110284,0.142125,-0.284053,-0.244592,-0.062693,-0.789893,0.726873,1.151456,1.100093,-0.007806,0.368158,0.021777,-0.078985,0.171465,-0.169696
-0.023574,-0.005709,-0.116331,0.420776,0.106264,0.081217,0.221659,-0.340505,0.264544,0.667946,0.117767,-0.228524,-0.129376,-0.336391,-0.111490,0.144280,-0.285359,-0.236368,-0.066593,-0.791212,0.718610,1.158730,1.095031,-0.010451,0.372459,0.024103,-0.080650,0.170687,-0.171095
-0.022124,-0.004098,-0.116184,0.402014,0.105378,0.080295,0.230411,-0.352126,0.266489,0.717673,0.118034,-0.225628,-0.128532,-0.356002,-0.113177,0.147451,-0.287301,-0.232997,-0.070663,-0.794977,0.710878,1.164070,1.088454,-0.010204,0.373897,0.026205,-0.083639,0.168165,-0.173719
-0.018213,-0.003382,-0.116163,0.383845,0.104590,0.079692,0.245922,-0.363865,0.267116,0.764839,0.118377,-0.221865,-0.127148,-0.375106,-0.115106,0.151130,-0.289561,-0.232055,-0.074820,-0.799965,0.703410,1.168441,1.081120,-0.008512,0.373902,0.028194,-0.087289,0.164772,-0.176955
