pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-0.001963,-0.083153,0.776084,-0.002549,0.022055,0.634450,-0.049466,0.067550,0.334580,-0.161702,0.085693,0.038680,0.003737,-0.210141,0.653061,0.022574,-0.234733,0.348478,0.007142,-0.256761,0.032079,-0.008434,-0.079729,0.829691,0.045585,0.053705,1.062794,0.066044,0.084332,0.882360,0.120166,0.067842,0.706942,0.008033,-0.224829,1.061371,0.005302,-0.273606,0.883789,0.065123,-0.279762,0.709916
-0.000911,-0.089259,0.775929,-0.001731,0.015266,0.633749,-0.046975,0.065449,0.334392,-0.161483,0.085698,0.039491,0.004843,-0.216819,0.653503,0.023100,-0.238042,0.348628,0.007144,-0.256721,0.032043,-0.007307,-0.085658,0.829530,0.046815,0.047845,1.062577,0.067553,0.076359,0.881839,0.121130,0.056581,0.706590,0.008912,-0.230639,1.061305,0.006676,-0.279754,0.883807,0.067686,-0.286100,0.710365
-0.000049,-0.095452,0.775885,-0.001007,0.008577,0.633303,-0.044521,0.063355,0.334519,-0.161207,0.085673,0.040603,0.005854,-0.223419,0.653889,0.023583,-0.241321,0.348767,0.007134,-0.256696,0.032033,-0.006409,-0.091721,0.829478,0.047743,0.042017,1.062393,0.068694,0.068498,0.881380,0.121803,0.045492,0.706379,0.009937,-0.236479,1.061385,0.007952,-0.285879,0.883962,0.069850,-0.292243,0.710841
0.000718,-0.101689,0.775895,-0.000329,0.001939,0.632986,-0.042106,0.061264,0.334847,-0.160942,0.085628,0.041932,0.006817,-0.229979,0.654249,0.024034,-0.244587,0.348919,0.007095,-0.256680,0.032072,-0.005625,-0.097850,0.829481,0.048521,0.036204,1.062225,0.069653,0.060695,0.880962,0.122311,0.034498,0.706271,0.011037,-0.242334,1.061537,0.009181,-0.291991,0.884184,0.071815,-0.298287,0.711330
0.001131,-0.107839,0.775912,-0.000078,-0.004392,0.632833,-0.039867,0.059211,0.335337,-0.160460,0.085498,0.043275,0.007690,-0.236251,0.654417,0.024506,-0.247641,0.348924,0.007150,-0.256560,0.031998,-0.005217,-0.103950,0.829494,0.048980,0.030619,1.061939,0.069996,0.053487,0.880457,0.122460,0.024231,0.706191,0.012401,-0.248037,1.061727,0.010580,-0.297838,0.884414,0.073357,-0.303859,0.711605
0.001427,-0.113954,0.775947,-0.000046,-0.010636,0.632735,-0.037812,0.057130,0.335932,-0.160002,0.085307,0.044677,0.008567,-0.242434,0.654557,0.024969,-0.250639,0.348934,0.007172,-0.256444,0.031964,-0.004924,-0.110031,0.829528,0.049309,0.025113,1.061639,0.070118,0.046496,0.879959,0.122428,0.014341,0.706156,0.013893,-0.253690,1.061934,0.012096,-0.303591,0.884649,0.074786,-0.309231,0.711795
0.001487,-0.119999,0.776020,-0.000450,-0.016708,0.632747,-0.036083,0.055005,0.336650,-0.159505,0.085020,0.046064,0.009449,-0.248438,0.654638,0.025436,-0.253526,0.348919,0.007174,-0.256331,0.031938,-0.004857,-0.116075,0.829603,0.049376,0.019768,1.061314,0.069800,0.039934,0.879457,0.122086,0.005200,0.706142,0.015643,-0.259239,1.062174,0.013845,-0.309157,0.884895,0.075986,-0.314211,0.711817
0.001368,-0.125966,0.776065,-0.001322,-0.022677,0.632750,-0.034588,0.052910,0.337389,-0.158971,0.084618,0.047360,0.010320,-0.254314,0.654656,0.025902,-0.256345,0.348873,0.007209,-0.256268,0.031909,-0.004918,-0.122068,0.829659,0.049272,0.014491,1.060968,0.069186,0.033821,0.878967,0.121546,-0.003020,0.706112,0.017702,-0.264765,1.062323,0.015827,-0.314648,0.885039,0.076997,-0.318959,0.711592
0.001159,-0.131896,0.776098,-0.002427,-0.028597,0.632755,-0.033269,0.050870,0.338199,-0.158528,0.084239,0.048703,0.011185,-0.260119,0.654642,0.026336,-0.259122,0.348822,0.007198,-0.256223,0.031901,-0.005042,-0.128035,0.829706,0.049078,0.009251,1.060609,0.068423,0.027934,0.878482,0.120912,-0.010779,0.706080,0.019912,-0.270261,1.062422,0.017921,-0.320086,0.885126,0.077900,-0.323595,0.711247
0.000744,-0.137749,0.776067,-0.003993,-0.034451,0.632701,-0.032149,0.048803,0.338969,-0.158073,0.083425,0.049882,0.011963,-0.265817,0.654552,0.026722,-0.261804,0.348725,0.007219,-0.256144,0.031868,-0.005316,-0.133951,0.829697,0.048449,0.004140,1.060216,0.067432,0.022311,0.878002,0.119893,-0.017108,0.705758,0.022549,-0.275687,1.062384,0.020445,-0.325308,0.885036,0.078910,-0.327704,0.710619
