joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.017417,0.125208,0.015328,-0.046483,-0.047419,-0.069880,0.350242,-0.192059,0.261509,0.151435,0.749955,-0.086734,-0.240760,-0.176564,-0.304263,0.329166,-0.324054,-0.030099,0.067710,-0.732197,1.174832,0.848520,0.923961,-0.162171,0.143139,0.150092,0.067451,0.085230,0.011513
0.019474,0.132720,0.014803,-0.054291,0.015061,-0.072669,0.356944,-0.136669,0.258720,0.146426,0.725422,-0.083584,-0.238305,-0.177414,-0.293111,0.330599,-0.320957,-0.026814,0.095732,-0.735287,1.172824,0.851601,0.922527,-0.161336,0.142775,0.150260,0.067417,0.084590,0.010683
0.020712,0.141394,0.015431,-0.063501,0.081102,-0.076411,0.365078,-0.067543,0.255068,0.140004,0.680210,-0.080525,-0.236508,-0.177119,-0.290926,0.332272,-0.318561,-0.023640,0.130245,-0.739451,1.171484,0.853591,0.920443,-0.159273,0.140839,0.151116,0.067236,0.083996,0.008451
0.019424,0.152222,0.017088,-0.073208,0.135950,-0.080149,0.374380,-0.003784,0.250029,0.134250,0.617233,-0.077320,-0.236229,-0.177087,-0.287086,0.333389,-0.317170,-0.019281,0.162638,-0.742167,1.171664,0.854603,0.918229,-0.157499,0.140556,0.152298,0.067066,0.082775,0.007621
0.016872,0.164126,0.019260,-0.083163,0.185203,-0.083886,0.384267,0.057291,0.244297,0.128829,0.545375,-0.074042,-0.236708,-0.177186,-0.282419,0.334228,-0.316281,-0.014331,0.193970,-0.744159,1.172603,0.855127,0.915949,-0.155870,0.141098,0.153642,0.066900,0.081242,0.007493
0.010503,0.178411,0.023636,-0.092760,0.210138,-0.086874,0.396028,0.103701,0.239143,0.128451,0.450404,-0.070430,-0.237713,-0.181280,-0.262555,0.334275,-0.316118,-0.013256,0.211607,-0.742276,1.172901,0.853719,0.915783,-0.153971,0.138692,0.154006,0.067494,0.080616,0.006886
0.004231,0.190379,0.027463,-0.102435,0.227052,-0.089466,0.407537,0.143008,0.234763,0.128116,0.355546,-0.066726,-0.239332,-0.184971,-0.243807,0.334075,-0.316088,-0.012478,0.211068,-0.739314,1.173263,0.851757,0.916544,-0.152968,0.137363,0.154213,0.067740,0.080680,0.006697
-0.001849,0.197714,0.030193,-0.112266,0.227926,-0.091270,0.418546,0.168110,0.231930,0.127864,0.260911,-0.062839,-0.242179,-0.187859,-0.227292,0.333380,-0.316326,-0.012295,0.174176,-0.734196,1.173753,0.848688,0.919156,-0.153756,0.138185,0.154108,0.067293,0.082124,0.007344
-0.005909,0.198059,0.031586,-0.117871,0.223899,-0.087561,0.426461,0.167402,0.232737,0.128129,0.197560,-0.060654,-0.245359,-0.189556,-0.218032,0.331395,-0.317574,-0.011061,0.119030,-0.729038,1.173976,0.845304,0.921666,-0.153004,0.138773,0.153907,0.068229,0.081618,0.007164
-0.008959,0.194908,0.032310,-0.121362,0.217423,-0.081095,0.432828,0.153788,0.235364,0.128652,0.149852,-0.059321,-0.248707,-0.190659,-0.212399,0.328765,-0.319327,-0.009303,0.054756,-0.723862,1.174065,0.841763,0.924126,-0.151483,0.139243,0.153659,0.069857,0.080136,0.006570
-0.010510,0.181554,0.033462,-0.123035,0.218260,-0.069549,0.439457,0.159733,0.239020,0.129165,0.179728,-0.058757,-0.252170,-0.190909,-0.236654,0.322684,-0.324665,-0.009406,0.010483,-0.720832,1.178049,0.838695,0.927559,-0.151915,0.143454,0.151758,0.067967,0.081857,0.007097
-0.012324,0.175807,0.034250,-0.123202,0.218741,-0.056489,0.445364,0.165360,0.242422,0.129743,0.191529,-0.058414,-0.254699,-0.191199,-0.251062,0.316316,-0.330618,-0.010786,-0.020944,-0.718492,1.181386,0.835925,0.930308,-0.151177,0.145730,0.150192,0.066848,0.084405,0.007820
-0.014661,0.185274,0.034310,-0.120357,0.218509,-0.040399,0.449828,0.170349,0.245313,0.130450,0.167176,-0.058510,-0.255360,-0.191568,-0.245777,0.309376,-0.337803,-0.014719,-0.026679,-0.717529,1.183429,0.833750,0.931687,-0.148101,0.144135,0.149299,0.067270,0.088609,0.008936
