joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.172702,-0.201596,0.243123,0.078716,-0.148820,0.501388,0.102786,-0.693611,-3.623743,1.017440,-1.699746,-2.032599,-0.193409,0.174348,-0.030517,-0.177449,-0.048634,-0.910078,0.013928,-0.026953,-0.068175,-0.059532,-0.015630,0.136589,-0.316455,-0.051095,0.055301,-0.057408,-0.121420
-0.171927,-0.267004,0.162469,0.135301,-0.155654,0.461490,0.171279,-0.831302,-4.111039,1.589170,-2.622060,-2.384116,-0.213253,0.113076,-0.016952,-0.214988,-0.008284,-0.983543,0.021796,-0.002038,-0.051021,-0.059603,0.064456,0.154979,-0.332862,-0.064775,-0.023309,-0.069296,-0.118904
0.084633,-0.360366,0.153382,-0.099697,-0.076262,0.316589,0.712450,-0.691550,-3.891499,2.376311,-1.738682,-1.464069,-0.089787,0.085869,0.042462,-0.146709,-0.001722,-0.586694,0.051309,0.279455,0.040673,-0.199310,0.114237,0.158466,-0.057693,-0.030418,0.075265,-0.066782,-0.088559
0.161902,-0.368463,0.256770,-0.199702,-0.070620,0.266409,0.629311,-0.549982,-3.243817,2.710408,-1.488342,-1.435720,-0.016330,0.084026,0.037492,-0.079576,-0.030556,-0.368674,0.036482,0.228059,0.058815,-0.139965,0.119138,0.156045,0.017446,-0.027411,0.018334,-0.033131,-0.031409
0.316440,-0.384656,0.463546,-0.399711,-0.059334,0.166048,0.463034,-0.266847,-1.948452,3.378603,-0.987661,-1.379022,0.130584,0.080340,0.027553,0.054691,-0.088223,0.067365,0.006827,0.125266,0.095099,-0.021275,0.128939,0.151204,0.167724,-0.021397,-0.095528,0.034172,0.082891
0.388619,-0.405048,0.487351,-0.470945,-0.044919,0.056363,0.316544,0.297388,-0.550624,3.346087,-0.816781,-0.979200,0.185224,0.053688,-0.000505,0.149832,-0.122415,0.332727,-0.005685,-0.104064,0.018808,0.085796,0.111010,0.132879,0.386134,-0.005572,-0.069333,0.009746,0.103744
0.424708,-0.415244,0.499253,-0.506562,-0.037711,0.001521,0.243298,0.579506,0.148290,3.329829,-0.731341,-0.779289,0.212544,0.040363,-0.014534,0.197402,-0.139511,0.465408,-0.011941,-0.218730,-0.019337,0.139332,0.102046,0.123716,0.495340,0.002341,-0.056236,-0.002468,0.114171
0.291739,-0.429060,0.419530,-0.290107,-0.058456,0.194245,0.124270,1.413372,1.280310,2.733850,-0.458954,0.045518,0.153493,-0.040254,-0.055154,0.239791,-0.117868,0.518982,0.022902,-0.142069,-0.078947,0.170493,0.139102,0.116504,0.412409,-0.046180,-0.256211,0.046077,0.129649
0.242482,-0.411920,0.385146,-0.260519,-0.059002,0.194890,0.146860,1.599501,1.301963,2.407994,-0.275102,0.233678,0.118965,-0.046456,-0.076423,0.236495,-0.099733,0.478939,0.052277,-0.155441,-0.082340,0.167333,0.142103,0.120523,0.357386,-0.044310,-0.269395,0.040393,0.090385
0.143968,-0.377642,0.316377,-0.201344,-0.060095,0.196181,0.192041,1.971759,1.345271,1.756282,0.092601,0.609998,0.049908,-0.058861,-0.118960,0.229901,-0.063463,0.398852,0.111026,-0.182185,-0.089126,0.161014,0.148106,0.128563,0.247339,-0.040569,-0.295764,0.029026,0.011859
0.132655,-0.349749,0.298275,-0.168078,-0.065392,0.144715,0.296534,2.258412,1.398138,1.019700,0.591296,0.755647,-0.034060,-0.081396,-0.111712,0.206373,-0.016989,0.252656,0.158246,-0.073216,0.007465,0.012426,0.124192,0.169022,0.122272,-0.006046,-0.089450,0.031615,-0.009473
0.126998,-0.335803,0.289224,-0.151445,-0.068040,0.118982,0.348780,2.401738,1.424572,0.651408,0.840643,0.828471,-0.076044,-0.092663,-0.108088,0.194609,0.006248,0.179558,0.181856,-0.018731,0.055760,-0.061869,0.112235,0.189252,0.059738,0.011215,0.013707,0.032910,-0.020139
0.123361,-0.355355,0.299318,-0.215149,-0.071045,0.167005,0.346513,3.035044,2.426136,-0.709646,0.781707,1.238884,-0.055067,-0.115642,-0.117881,0.159748,0.065702,-0.127646,0.181341,0.011113,-0.008788,-0.033155,0.139174,0.172396,-0.117052,-0.055434,0.021055,0.002023,-0.006393
0.102877,-0.390406,0.335106,-0.250465,-0.042462,0.164243,0.375587,3.124033,2.769517,-1.226637,0.557562,1.401138,-0.026239,-0.139457,-0.139462,0.157490,0.071678,-0.154491,0.154057,0.041791,0.008410,-0.031999,0.122737,0.154870,-0.100372,-0.071685,-0.018221,-0.001667,-0.041474
0.061910,-0.460508,0.406684,-0.321096,0.014703,0.158718,0.433737,3.302011,3.456277,-2.260619,0.109274,1.725645,0.031418,-0.187086,-0.182624,0.152974,0.083630,-0.208181,0.099490,0.103145,0.042807,-0.029686,0.089863,0.119818,-0.067012,-0.104188,-0.096774,-0.009046,-0.111637
-0.064434,-0.485331,0.465127,-0.287726,0.001616,0.217926,0.541372,2.742428,3.187942,-3.148826,0.192003,1.619619,0.082855,-0.186920,-0.251937,0.160244,0.055842,-0.135799,0.050618,0.088684,0.059083,-0.061017,0.013961,0.069549,0.008976,-0.110729,-0.014192,-0.008539,-0.041475
-0.127606,-0.497743,0.494349,-0.271041,-0.004927,0.247531,0.595190,2.462637,3.053774,-3.592930,0.233367,1.566607,0.108574,-0.186836,-0.286594,0.163880,0.041948,-0.099608,0.026182,0.081453,0.067222,-0.076683,-0.023991,0.044415,0.046971,-0.113999,0.027099,-0.008286,-0.006393
-0.318410,-0.479869,0.588017,-0.018873,-0.204694,0.053749,0.714275,1.246745,2.320501,-4.748515,0.993193,0.881871,0.218808,-0.149378,-0.257695,0.180600,0.002351,0.094162,-0.070395,0.094927,0.018184,-0.031288,-0.050230,0.008161,0.014892,-0.008274,-0.120270,0.029686,-0.030369
-0.313606,-0.483762,0.575494,-0.016774,-0.184588,0.038884,0.598423,0.845720,1.965365,-4.742927,0.937378,-0.026955,0.191369,-0.129643,-0.219011,0.185192,-0.010005,0.148082,-0.098086,0.050157,0.010361,0.003207,-0.080934,0.001487,0.018096,0.038022,-0.066473,0.012336,-0.009458
-0.303997,-0.491547,0.550449,-0.012576,-0.144377,0.009154,0.366719,0.043669,1.255092,-4.731751,0.825747,-1.844609,0.136490,-0.090174,-0.141643,0.194376,-0.034719,0.255922,-0.153467,-0.039384,-0.005284,0.072198,-0.142343,-0.011860,0.024505,0.130615,0.041120,-0.022365,0.032363
-0.202996,-0.280221,0.395722,0.013238,-0.084878,0.061675,0.017235,-0.201317,-0.035431,-3.167534,0.463009,-2.757312,0.069636,0.185466,0.040349,0.109232,-0.099243,0.257866,-0.169187,0.037593,-0.010037,-0.025331,-0.159027,-0.062406,0.011148,0.125516,0.029378,0.046808,-0.009012
-0.152495,-0.174558,0.318359,0.026144,-0.055129,0.087935,-0.157507,-0.323810,-0.680692,-2.385426,0.281641,-3.213663,0.036210,0.323286,0.131345,0.066660,-0.131505,0.258839,-0.177047,0.076081,-0.012413,-0.074096,-0.167369,-0.087679,0.004470,0.122967,0.023507,0.081395,-0.029700
-0.077587,-0.083683,0.331433,0.025667,-0.012511,-0.005183,-0.667713,0.041859,0.297286,1.493831,-1.212728,-2.213680,0.057603,0.577268,0.182824,0.028190,-0.304067,0.151455,-0.153401,-0.021602,-0.095045,0.086045,-0.173160,-0.266882,0.199177,0.171669,0.210547,-0.094498,0.026335
