pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,left_hip_roll_link_qw,left_hip_roll_link_qx,left_hip_roll_link_qy,left_hip_roll_link_qz,left_knee_link_qw,left_knee_link_qx,left_knee_link_qy,left_knee_link_qz,left_ankle_roll_link_qw,left_ankle_roll_link_qx,left_ankle_roll_link_qy,left_ankle_roll_link_qz,right_hip_roll_link_qw,right_hip_roll_link_qx,right_hip_roll_link_qy,right_hip_roll_link_qz,right_knee_link_qw,right_knee_link_qx,right_knee_link_qy,right_knee_link_qz,right_ankle_roll_link_qw,right_ankle_roll_link_qx,right_ankle_roll_link_qy,right_ankle_roll_link_qz,torso_link_qw,torso_link_qx,torso_link_qy,torso_link_qz,left_shoulder_roll_link_qw,left_shoulder_roll_link_qx,left_shoulder_roll_link_qy,left_shoulder_roll_link_qz,left_elbow_link_qw,left_elbow_link_qx,left_elbow_link_qy,left_elbow_link_qz,left_wrist_yaw_link_qw,left_wrist_yaw_link_qx,left_wrist_yaw_link_qy,left_wrist_yaw_link_qz,right_shoulder_roll_link_qw,right_shoulder_roll_link_qx,right_shoulder_roll_link_qy,right_shoulder_roll_link_qz,right_elbow_link_qw,right_elbow_link_qx,right_elbow_link_qy,right_elbow_link_qz,right_wrist_yaw_link_qw,right_wrist_yaw_link_qx,right_wrist_yaw_link_qy,right_wrist_yaw_link_qz
0.166291,0.040899,0.015760,0.985102,0.174682,0.120787,-0.058833,0.975415,-0.025786,-0.045582,-0.088311,0.994715,-0.033846,0.049465,-0.090081,0.994129,0.161776,0.048883,0.124240,0.977754,0.065637,-0.102093,0.132471,0.983728,0.079204,0.004927,0.151794,0.985221,0.153779,-0.081161,-0.006944,0.984742,0.168157,-0.025849,0.149441,0.974024,0.404962,-0.418206,0.324368,0.745584,0.320986,-0.493061,0.314801,0.744822,0.122318,0.017381,-0.179897,0.975896,-0.321634,-0.468662,-0.338262,0.749991,-0.280590,-0.517518,-0.293463,0.753209
0.169874,0.042478,0.013622,0.984456,0.178287,0.122701,-0.062180,0.974316,-0.024683,-0.044923,-0.092231,0.994417,-0.033125,0.050216,-0.094133,0.993740,0.164548,0.057466,0.121338,0.977189,0.064187,-0.108215,0.129722,0.983535,0.079006,0.009063,0.126422,0.988784,0.156222,-0.080602,-0.002814,0.984424,0.170489,-0.025717,0.150480,0.973462,0.405630,-0.416863,0.325066,0.745669,0.321222,-0.490897,0.315387,0.745901,0.125127,0.018932,-0.178930,0.975689,-0.320479,-0.468827,-0.338401,0.750320,-0.278928,-0.517595,-0.291479,0.754542
0.172978,0.043835,0.010810,0.983890,0.181251,0.124691,-0.065450,0.973302,-0.023868,-0.044192,-0.096105,0.994103,-0.032658,0.051077,-0.098747,0.993264,0.167204,0.062010,0.118219,0.976843,0.063988,-0.109516,0.126469,0.983828,0.079467,0.013691,0.107091,0.990974,0.158285,-0.079997,0.001337,0.984147,0.172447,-0.025528,0.151405,0.972978,0.406275,-0.415600,0.325709,0.745742,0.321310,-0.488551,0.316639,0.746872,0.127661,0.020084,-0.178153,0.975480,-0.319405,-0.469080,-0.338375,0.750630,-0.277754,-0.517794,-0.290155,0.755349
0.175126,0.044748,0.006648,0.983506,0.182929,0.126853,-0.068567,0.972494,-0.023650,-0.043274,-0.099890,0.993776,-0.032712,0.052209,-0.104478,0.992617,0.169722,0.058501,0.114774,0.977036,0.066117,-0.101092,0.122421,0.985100,0.080890,0.019347,0.100177,0.991487,0.159625,-0.079334,0.005528,0.983969,0.173705,-0.025239,0.152095,0.972654,0.406910,-0.414500,0.326250,0.745771,0.321138,-0.485839,0.319237,0.747609,0.129645,0.020412,-0.177749,0.975285,-0.318514,-0.469523,-0.338000,0.750902,-0.277576,-0.518267,-0.290127,0.755100
0.175242,0.045352,0.002113,0.983478,0.182464,0.130116,-0.071295,0.971954,-0.023501,-0.042539,-0.103396,0.993452,-0.032630,0.052205,-0.111542,0.991851,0.170106,0.055874,0.111738,0.977475,0.067932,-0.093790,0.118967,0.986121,0.081969,0.022069,0.091397,0.992190,0.160040,-0.078811,0.008974,0.983918,0.174064,-0.025172,0.153067,0.972439,0.406887,-0.413339,0.326327,0.746394,0.321081,-0.483461,0.320337,0.748703,0.130662,0.020282,-0.177170,0.975257,-0.317748,-0.470268,-0.337441,0.751011,-0.277425,-0.519194,-0.289401,0.754798
0.174340,0.045800,-0.002609,0.983616,0.180891,0.133923,-0.073821,0.971542,-0.023409,-0.041889,-0.106754,0.993127,-0.032501,0.051640,-0.119258,0.990987,0.169437,0.053685,0.108897,0.978034,0.069595,-0.087043,0.115785,0.987003,0.082903,0.023323,0.081663,0.992932,0.159985,-0.078350,0.012046,0.983931,0.173962,-0.025207,0.154180,0.972281,0.406526,-0.412139,0.326174,0.747321,0.321073,-0.481243,0.320692,0.749983,0.131183,0.019935,-0.176503,0.975315,-0.317053,-0.471154,-0.336800,0.751037,-0.277296,-0.520335,-0.288334,0.754468
0.171073,0.046732,-0.006574,0.984127,0.176866,0.146303,-0.074180,0.970470,-0.020049,-0.049265,-0.109559,0.992556,-0.029569,0.045812,-0.124597,0.990708,0.165935,0.055500,0.106210,0.978828,0.070747,-0.084958,0.113288,0.987392,0.083723,0.022026,0.068861,0.993863,0.158853,-0.078299,0.014078,0.984092,0.172932,-0.025054,0.155360,0.972281,0.406666,-0.410686,0.326120,0.748068,0.319148,-0.478839,0.319120,0.753008,0.130500,0.018828,-0.176070,0.975507,-0.316495,-0.472543,-0.336081,0.750721,-0.276570,-0.522478,-0.286704,0.753875
0.167706,0.047338,-0.010355,0.984645,0.172565,0.158375,-0.074472,0.969326,-0.017078,-0.056108,-0.112106,0.991964,-0.026804,0.038911,-0.131527,0.990186,0.162316,0.057360,0.103383,0.979630,0.071979,-0.082856,0.110682,0.987777,0.084501,0.020554,0.058301,0.994504,0.157578,-0.078292,0.015969,0.984268,0.171772,-0.024924,0.156850,0.972251,0.407112,-0.409240,0.326397,0.748497,0.317943,-0.475907,0.318182,0.755768,0.129639,0.017723,-0.175298,0.975782,-0.315987,-0.474162,-0.335342,0.750245,-0.276001,-0.524655,-0.285033,0.753205
0.164143,0.047294,-0.013766,0.985206,0.167953,0.169877,-0.074703,0.968170,-0.014745,-0.061915,-0.114414,0.991392,-0.024285,0.029830,-0.141895,0.989134,0.158478,0.059326,0.100274,0.980464,0.073387,-0.080720,0.107850,0.988163,0.085228,0.018752,0.052229,0.994815,0.156057,-0.078391,0.017579,0.984476,0.170388,-0.024854,0.158960,0.972153,0.408204,-0.407819,0.327336,0.748268,0.318236,-0.471925,0.318523,0.757994,0.128469,0.016595,-0.173851,0.976215,-0.315551,-0.476265,-0.334532,0.749458,-0.275718,-0.526931,-0.283250,0.752391
0.160402,0.047849,-0.015371,0.985772,0.163733,0.180475,-0.075392,0.966921,-0.012011,-0.066843,-0.116673,0.990846,-0.021075,0.018008,-0.157460,0.987136,0.154543,0.061181,0.096970,0.981310,0.074482,-0.079143,0.104827,0.988534,0.085746,0.018266,0.050298,0.994879,0.154111,-0.078490,0.018810,0.984751,0.168589,-0.024741,0.161428,0.972063,0.409179,-0.407165,0.329012,0.747356,0.317659,-0.468745,0.319967,0.759600,0.126863,0.015198,-0.171976,0.976780,-0.314994,-0.478687,-0.333375,0.748664,-0.275684,-0.529799,-0.281322,0.751112
