joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.260407,0.321016,0.199165,0.013001,-0.304066,-0.030187,-0.972587,1.063767,0.671582,-0.311578,0.885800,0.964833,-0.289871,0.050388,0.121435,0.188434,0.421450,0.026525,0.430121,0.402788,0.132316,-0.058803,-0.054454,0.304943,-0.642139,-0.367228,-0.106580,0.020513,-0.457137
0.248573,0.345544,0.188917,0.018037,-0.351988,-0.090486,-0.767839,0.767496,-0.095785,-1.430125,1.076410,0.661021,-0.339755,0.016057,0.093574,0.168653,0.410061,0.079152,0.364187,0.138936,0.095808,0.005258,-0.053612,0.167186,-0.221320,-0.372394,0.174858,-0.167051,-0.369260
0.258342,0.325490,0.209875,0.018668,-0.365085,-0.102511,-0.741994,0.647085,-0.255387,-1.689870,1.111271,0.472371,-0.311345,-0.006946,0.093979,0.157577,0.406568,0.083880,0.289233,0.168155,0.103688,-0.054068,-0.024225,0.127914,-0.221184,-0.396233,0.279798,-0.218884,-0.319453
0.277880,0.285383,0.251789,0.019928,-0.391279,-0.126561,-0.690306,0.406263,-0.574591,-2.209359,1.180993,0.095071,-0.254524,-0.052953,0.094787,0.135425,0.399580,0.093336,0.139325,0.226592,0.119447,-0.172720,0.034548,0.049371,-0.220911,-0.443909,0.489678,-0.322550,-0.219838
0.303633,0.250084,0.293940,0.017641,-0.416978,-0.164651,-0.636349,0.362574,-0.601027,-2.624038,1.160600,-0.153076,-0.196022,-0.101673,0.094721,0.099950,0.401414,0.057833,0.015321,0.209151,0.050331,-0.140442,0.073641,0.030226,-0.317622,-0.339342,0.455395,-0.294698,-0.118588
0.316510,0.232434,0.315016,0.016497,-0.429827,-0.183696,-0.609371,0.340729,-0.614245,-2.831377,1.150404,-0.277150,-0.166772,-0.126033,0.094688,0.082212,0.402330,0.040081,-0.046681,0.200431,0.015773,-0.124303,0.093187,0.020654,-0.365978,-0.287059,0.438253,-0.280773,-0.067963
0.411555,0.165575,0.250954,0.012461,-0.465330,-0.249500,-0.251628,0.327885,-0.703669,-3.567968,1.531868,0.021469,-0.177904,-0.200062,0.099057,0.007277,0.393744,-0.018893,-0.130452,-0.540595,-0.019861,0.169966,0.099402,0.004189,-0.297011,0.015242,0.198752,0.026076,-0.078369
0.468755,0.128881,0.181124,0.010993,-0.456549,-0.235728,-0.064273,0.308508,-0.717625,-3.798598,1.617699,0.127652,-0.207027,-0.223306,0.125745,-0.014950,0.378174,-0.026962,-0.140660,-0.342896,-0.019315,0.105783,0.128837,0.010523,-0.330384,0.106823,0.074634,0.026978,-0.082518
0.583153,0.055495,0.041464,0.008059,-0.438986,-0.208184,0.310435,0.269753,-0.745538,-4.259857,1.789361,0.340017,-0.265273,-0.269795,0.179122,-0.059403,0.347034,-0.043100,-0.161077,0.052502,-0.018222,-0.022582,0.187707,0.023191,-0.397131,0.289986,-0.173602,0.028782,-0.090818
0.645035,-0.007029,-0.087328,0.005146,-0.428902,-0.156085,0.704948,0.223501,-0.752973,-4.747507,1.756896,0.402586,-0.328204,-0.331990,0.192087,-0.128988,0.317752,-0.078002,-0.161863,0.063228,0.004477,0.014293,0.229495,0.047389,-0.492020,0.412793,-0.053819,0.081733,0.058507
0.675976,-0.038290,-0.151725,0.003690,-0.423860,-0.130035,0.902204,0.200374,-0.756691,-4.991332,1.740663,0.433870,-0.359670,-0.363088,0.198570,-0.163781,0.303111,-0.095453,-0.162256,0.068591,0.015826,0.032730,0.250389,0.059487,-0.539465,0.474197,0.006072,0.108208,0.133170
0.679764,0.057556,-0.357584,0.004005,-0.442384,-0.350005,-1.136064,-0.254061,-0.261566,-0.155410,-1.173746,0.222675,-0.469743,-0.251055,0.132841,-0.233866,0.193636,-0.020937,-0.127550,-0.264550,-0.016605,0.076842,0.290607,0.030942,-0.482316,0.562146,0.036208,0.253154,0.262549
0.635878,0.127154,-0.358176,0.007472,-0.430332,-0.345136,-1.072538,-0.256980,-0.461088,-0.108576,-1.146419,0.199590,-0.447644,-0.178691,0.088070,-0.253833,0.179122,-0.008959,-0.155734,-0.117286,-0.008911,0.009930,0.323642,0.026611,-0.532533,0.532023,-0.116199,0.269999,0.333364
