pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,left_hip_roll_link_qw,left_hip_roll_link_qx,left_hip_roll_link_qy,left_hip_roll_link_qz,left_knee_link_qw,left_knee_link_qx,left_knee_link_qy,left_knee_link_qz,left_ankle_roll_link_qw,left_ankle_roll_link_qx,left_ankle_roll_link_qy,left_ankle_roll_link_qz,right_hip_roll_link_qw,right_hip_roll_link_qx,right_hip_roll_link_qy,right_hip_roll_link_qz,right_knee_link_qw,right_knee_link_qx,right_knee_link_qy,right_knee_link_qz,right_ankle_roll_link_qw,right_ankle_roll_link_qx,right_ankle_roll_link_qy,right_ankle_roll_link_qz,torso_link_qw,torso_link_qx,torso_link_qy,torso_link_qz,left_shoulder_roll_link_qw,left_shoulder_roll_link_qx,left_shoulder_roll_link_qy,left_shoulder_roll_link_qz,left_elbow_link_qw,left_elbow_link_qx,left_elbow_link_qy,left_elbow_link_qz,left_wrist_yaw_link_qw,left_wrist_yaw_link_qx,left_wrist_yaw_link_qy,left_wrist_yaw_link_qz,right_shoulder_roll_link_qw,right_shoulder_roll_link_qx,right_shoulder_roll_link_qy,right_shoulder_roll_link_qz,right_elbow_link_qw,right_elbow_link_qx,right_elbow_link_qy,right_elbow_link_qz,right_wrist_yaw_link_qw,right_wrist_yaw_link_qx,right_wrist_yaw_link_qy,right_wrist_yaw_link_qz
0.109542,0.019054,-0.010709,0.993742,0.077975,0.248069,0.070422,0.963028,0.052658,-0.146262,0.101450,0.982620,0.057079,-0.066082,0.034895,0.995569,0.107343,0.083734,-0.002097,0.990687,0.184362,-0.060739,0.032047,0.980456,0.186065,0.018714,0.031021,0.981869,0.122003,-0.064830,0.094370,0.985904,0.123149,-0.076186,0.238904,0.960185,0.216198,-0.504478,0.340188,0.763566,0.271354,-0.511127,0.342150,0.740304,0.106243,0.033737,-0.069151,0.991359,-0.045743,-0.446241,-0.108316,0.887155,-0.064625,-0.523546,-0.158502,0.834626
0.110467,0.019332,-0.011387,0.993627,0.079234,0.254174,0.063191,0.961834,0.071828,-0.103734,0.101515,0.986800,0.076721,-0.036924,0.029481,0.995932,0.108384,0.076418,-0.000726,0.991167,0.183804,-0.068460,0.032687,0.980031,0.185707,0.017861,0.029623,0.981996,0.123955,-0.064123,0.095049,0.985642,0.124549,-0.076990,0.240283,0.959596,0.213900,-0.508791,0.342445,0.760336,0.269892,-0.516443,0.343952,0.736303,0.108274,0.035947,-0.069065,0.991067,-0.047678,-0.441451,-0.109476,0.889305,-0.066576,-0.518486,-0.155110,0.838260
0.111643,0.019623,-0.011987,0.993482,0.080761,0.259641,0.056614,0.960656,0.090279,-0.061403,0.100617,0.988916,0.095787,-0.008715,0.023861,0.995078,0.109714,0.069058,0.000590,0.991561,0.183320,-0.076199,0.033285,0.979530,0.185418,0.016989,0.028285,0.982106,0.125877,-0.063505,0.095715,0.985373,0.125948,-0.077798,0.241543,0.959032,0.212133,-0.512937,0.344678,0.757029,0.269460,-0.521410,0.346432,0.731784,0.110266,0.037960,-0.068934,0.990782,-0.049611,-0.437017,-0.110565,0.891252,-0.068452,-0.513960,-0.152728,0.841329
0.113320,0.019941,-0.012433,0.993281,0.082742,0.263855,0.051336,0.959635,0.107273,-0.019964,0.098972,0.989090,0.113422,0.017524,0.018474,0.993221,0.111592,0.061611,0.001787,0.991841,0.182968,-0.083983,0.033772,0.978943,0.185244,0.016073,0.027033,0.982189,0.127745,-0.063077,0.096358,0.985098,0.127350,-0.078624,0.242560,0.958522,0.211458,-0.516784,0.346881,0.753587,0.271132,-0.525709,0.350286,0.726235,0.112182,0.039573,-0.068705,0.990519,-0.051548,-0.433314,-0.111504,0.892832,-0.070118,-0.510543,-0.152349,0.843338
0.115704,0.020185,-0.012997,0.992994,0.085011,0.266728,0.048121,0.958809,0.119309,0.019777,0.095659,0.988040,0.126155,0.042361,0.012968,0.991021,0.114180,0.054175,0.002938,0.991977,0.182716,-0.091729,0.034229,0.978279,0.185170,0.014969,0.025267,0.982268,0.129792,-0.062706,0.096969,0.984794,0.128907,-0.079602,0.243565,0.957978,0.211571,-0.519944,0.348980,0.750406,0.273481,-0.529249,0.353515,0.721201,0.114268,0.040733,-0.068227,0.990267,-0.052516,-0.431035,-0.111670,0.893857,-0.071333,-0.508075,-0.151934,0.844800
0.118440,0.020392,-0.013619,0.992658,0.087412,0.268929,0.045930,0.958085,0.128757,0.058584,0.091391,0.985717,0.136435,0.066444,0.007364,0.988391,0.117134,0.046751,0.004094,0.992007,0.182512,-0.099446,0.034726,0.977545,0.185148,0.013777,0.023299,0.982338,0.131928,-0.062361,0.097563,0.984473,0.130539,-0.080653,0.244565,0.957415,0.212072,-0.522754,0.351031,0.747349,0.276155,-0.532401,0.356429,0.716411,0.116440,0.041670,-0.067626,0.990016,-0.052997,-0.429466,-0.111454,0.894611,-0.072316,-0.506076,-0.151507,0.845993
0.122201,0.020351,-0.014409,0.992192,0.090743,0.267442,0.045812,0.958197,0.131056,0.095482,0.084574,0.983135,0.139371,0.088033,0.000395,0.986319,0.121129,0.039128,0.005141,0.991852,0.182515,-0.107254,0.035130,0.976704,0.185298,0.013021,0.022643,0.982335,0.133795,-0.061937,0.097808,0.984224,0.131967,-0.081433,0.245292,0.956967,0.213163,-0.524355,0.352609,0.745171,0.280051,-0.534549,0.358594,0.712207,0.118338,0.041919,-0.066909,0.989829,-0.052579,-0.429539,-0.110583,0.894709,-0.073192,-0.506998,-0.151311,0.845400
0.126035,0.020531,-0.015169,0.991697,0.093729,0.270199,0.044506,0.957197,0.131199,0.125048,0.078005,0.980339,0.140861,0.109082,-0.006824,0.983978,0.125233,0.031371,0.006174,0.991612,0.182352,-0.115206,0.035545,0.975813,0.185286,0.012340,0.021763,0.982366,0.135749,-0.061475,0.098034,0.983963,0.133500,-0.082068,0.246041,0.956507,0.214708,-0.525559,0.354295,0.743077,0.283827,-0.536103,0.360850,0.708395,0.120329,0.041938,-0.066025,0.989648,-0.051677,-0.430250,-0.109266,0.894581,-0.073501,-0.508156,-0.151128,0.844710
0.130017,0.021153,-0.015869,0.991159,0.095988,0.281394,0.040748,0.953909,0.127580,0.140063,0.071799,0.979260,0.139540,0.129048,-0.014781,0.981660,0.129526,0.023333,0.007132,0.991276,0.181851,-0.123465,0.035879,0.974884,0.184933,0.011793,0.020340,0.982470,0.137875,-0.060937,0.098221,0.983682,0.135244,-0.082414,0.246834,0.956028,0.217172,-0.525981,0.356187,0.741156,0.287396,-0.536472,0.363310,0.705413,0.122507,0.041498,-0.064806,0.989480,-0.049812,-0.432237,-0.107050,0.893997,-0.072695,-0.509789,-0.150968,0.843824
0.134238,0.021606,-0.016427,0.990577,0.098812,0.291062,0.036760,0.950877,0.124162,0.151749,0.065332,0.978411,0.138137,0.145622,-0.023209,0.979374,0.134078,0.015074,0.007799,0.990825,0.181596,-0.131914,0.036024,0.973819,0.184793,0.010996,0.018634,0.982539,0.139856,-0.060384,0.098228,0.983435,0.136957,-0.082333,0.247411,0.955642,0.219206,-0.525995,0.357821,0.739758,0.290100,-0.536654,0.364385,0.703611,0.124553,0.040474,-0.063647,0.989342,-0.047737,-0.435339,-0.104699,0.892883,-0.071280,-0.512415,-0.149932,0.842538
0.138576,0.021975,-0.016913,0.989964,0.101916,0.299945,0.032627,0.947935,0.120879,0.161714,0.058638,0.977649,0.136713,0.160443,-0.031941,0.977009,0.138749,0.006707,0.008361,0.990270,0.181441,-0.140453,0.036154,0.972648,0.184742,0.010073,0.016869,0.982591,0.141765,-0.059827,0.098143,0.983205,0.138656,-0.082037,0.247878,0.955301,0.221026,-0.525807,0.359326,0.738620,0.292372,-0.536746,0.364771,0.702399,0.126536,0.039159,-0.062515,0.989215,-0.045564,-0.438991,-0.102268,0.891489,-0.069570,-0.515532,-0.148451,0.841040
0.143656,0.021784,-0.016657,0.989248,0.106807,0.305479,0.028048,0.945774,0.123427,0.167763,0.053534,0.976604,0.140130,0.167923,-0.037858,0.975055,0.144121,-0.001676,0.008424,0.989523,0.181073,-0.148987,0.035833,0.971458,0.184393,0.008568,0.015656,0.982691,0.144135,-0.059584,0.097857,0.982903,0.140986,-0.081445,0.247877,0.955011,0.222583,-0.525396,0.360545,0.737850,0.296029,-0.535852,0.367393,0.700179,0.128955,0.036769,-0.061969,0.989029,-0.043656,-0.443035,-0.100296,0.889806,-0.069787,-0.519570,-0.149500,0.838347
0.148975,0.021340,-0.016283,0.988477,0.112243,0.309899,0.023198,0.943836,0.128688,0.172615,0.049227,0.975305,0.145991,0.173596,-0.042463,0.973010,0.149679,-0.010082,0.008391,0.988648,0.180712,-0.157511,0.035512,0.970192,0.184037,0.006732,0.015006,0.982782,0.146832,-0.059372,0.097362,0.982566,0.143659,-0.080805,0.247666,0.954722,0.224232,-0.524861,0.361654,0.737189,0.298646,-0.534942,0.369484,0.698662,0.131673,0.034264,-0.061568,0.988786,-0.041765,-0.447340,-0.098476,0.887944,-0.069984,-0.523884,-0.150655,0.835435
0.154773,0.020390,-0.015674,0.987615,0.118758,0.312132,0.017869,0.942418,0.139314,0.175189,0.046646,0.973512,0.156704,0.175798,-0.044316,0.970863,0.155642,-0.018536,0.008084,0.987606,0.180422,-0.166027,0.035026,0.968843,0.183716,0.004236,0.015300,0.982851,0.150181,-0.059223,0.096449,0.982159,0.147017,-0.080075,0.247036,0.954436,0.226071,-0.524081,0.362537,0.736748,0.299196,-0.534017,0.370518,0.698587,0.134985,0.031525,-0.061467,0.988437,-0.039905,-0.452179,-0.096975,0.885741,-0.070109,-0.528755,-0.152050,0.832096
0.161780,0.019160,-0.015331,0.986522,0.126656,0.312208,0.012236,0.941453,0.154458,0.175547,0.045475,0.971215,0.171741,0.176037,-0.044519,0.968264,0.162762,-0.026820,0.007549,0.986272,0.179805,-0.174516,0.034442,0.967485,0.183068,0.000557,0.015925,0.982971,0.154561,-0.059157,0.095001,0.981624,0.151369,-0.079520,0.245894,0.954097,0.227939,-0.523324,0.363084,0.736441,0.301188,-0.532992,0.371838,0.697812,0.139263,0.028424,-0.062044,0.987901,-0.037781,-0.456946,-0.095935,0.883498,-0.070013,-0.533553,-0.152966,0.828867
0.169387,0.017788,-0.015121,0.985273,0.135230,0.311160,0.006458,0.940665,0.171824,0.174838,0.044990,0.968444,0.188907,0.175362,-0.043938,0.965211,0.170429,-0.035029,0.006959,0.984723,0.178981,-0.183004,0.033945,0.966086,0.182249,-0.003734,0.016862,0.983101,0.159449,-0.059144,0.093284,0.981008,0.156212,-0.079066,0.244494,0.953713,0.229821,-0.522593,0.363454,0.736192,0.303896,-0.531924,0.373290,0.696676,0.144024,0.025136,-0.062943,0.987250,-0.035537,-0.461675,-0.095096,0.881221,-0.069824,-0.538315,-0.153601,0.825681
0.179148,0.016629,-0.016395,0.983545,0.145476,0.306164,0.001209,0.940797,0.191002,0.170050,0.045172,0.965692,0.208319,0.172742,-0.045663,0.961602,0.180325,-0.043301,0.005995,0.982635,0.177723,-0.191549,0.033266,0.964685,0.181058,-0.011981,0.018890,0.983218,0.166731,-0.058656,0.091043,0.980037,0.162998,-0.079343,0.242694,0.953014,0.233353,-0.521896,0.363988,0.735312,0.308594,-0.530559,0.375626,0.694393,0.151187,0.021729,-0.064435,0.986163,-0.031603,-0.466927,-0.093969,0.878721,-0.068388,-0.543101,-0.155027,0.822394
0.188575,0.015792,-0.015101,0.981816,0.157288,0.299710,-0.004317,0.940965,0.212497,0.164134,0.045448,0.962205,0.228767,0.163062,-0.044222,0.958708,0.189502,-0.050409,0.004317,0.980576,0.176682,-0.201732,0.032549,0.962823,0.180159,-0.021811,0.021225,0.983167,0.174725,-0.058410,0.088477,0.978893,0.170574,-0.079622,0.240528,0.952214,0.237746,-0.521234,0.364658,0.734041,0.313074,-0.529279,0.377262,0.692475,0.159000,0.018130,-0.066216,0.984889,-0.027204,-0.471992,-0.092779,0.876285,-0.065299,-0.548079,-0.155573,0.819233
0.197350,0.015601,-0.008672,0.980171,0.172046,0.290214,-0.010411,0.941312,0.238462,0.155750,0.045845,0.957484,0.251260,0.139403,-0.035741,0.957161,0.197218,-0.055302,0.001020,0.978798,0.176109,-0.215307,0.031301,0.960025,0.179796,-0.034916,0.023722,0.982798,0.184144,-0.058727,0.085289,0.977429,0.179735,-0.079984,0.237632,0.951225,0.243864,-0.520697,0.365593,0.731947,0.317141,-0.528273,0.377496,0.691264,0.168085,0.014059,-0.068590,0.983283,-0.021892,-0.476780,-0.091510,0.873972,-0.058865,-0.553496,-0.154451,0.816285
