pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.006899,-0.000620,0.650871,0.123330,-0.001995,0.530917,0.169949,-0.217008,0.317994,0.215353,-0.082997,0.035696,-0.108623,0.018997,0.532300,-0.171472,-0.195606,0.323176,-0.187655,-0.063597,0.036414,0.006895,-0.013133,0.703535,0.138248,-0.208947,0.847777,0.158072,-0.207273,0.664501,0.074308,-0.352333,0.587482,-0.139488,-0.186268,0.862582,-0.149704,-0.190448,0.678580,-0.080395,-0.351944,0.622822
0.006992,-0.000685,0.650621,0.123427,-0.002239,0.530656,0.170047,-0.217337,0.317821,0.215376,-0.082978,0.035688,-0.108515,0.018883,0.532018,-0.171430,-0.195845,0.323041,-0.187652,-0.063598,0.036397,0.006993,-0.013143,0.703297,0.138411,-0.208815,0.847647,0.157977,-0.206904,0.664344,0.074307,-0.351877,0.587061,-0.139316,-0.186108,0.862611,-0.149098,-0.190553,0.678593,-0.078819,-0.351672,0.622960
0.007058,-0.000719,0.650372,0.123518,-0.002412,0.530423,0.170079,-0.217646,0.317712,0.215367,-0.082988,0.035723,-0.108420,0.018758,0.531725,-0.171423,-0.196138,0.322946,-0.187647,-0.063575,0.036456,0.007058,-0.013126,0.703060,0.138503,-0.208665,0.847540,0.157719,-0.206475,0.664204,0.074063,-0.351339,0.586698,-0.139218,-0.185925,0.862600,-0.148716,-0.190703,0.678580,-0.077334,-0.351343,0.622964
0.007110,-0.000739,0.650125,0.123605,-0.002550,0.530204,0.170078,-0.217943,0.317635,0.215341,-0.083012,0.035779,-0.108332,0.018626,0.531426,-0.171434,-0.196458,0.322870,-0.187641,-0.063541,0.036553,0.007106,-0.013095,0.702824,0.138559,-0.208505,0.847446,0.157379,-0.206015,0.664072,0.073700,-0.350760,0.586365,-0.139157,-0.185732,0.862570,-0.148446,-0.190875,0.678553,-0.075899,-0.350980,0.622901
0.007130,-0.000789,0.649758,0.123655,-0.002666,0.529860,0.170192,-0.218200,0.317449,0.215355,-0.082960,0.035735,-0.108292,0.018411,0.531008,-0.171393,-0.196842,0.322626,-0.187629,-0.063555,0.036492,0.007108,-0.013090,0.702470,0.138568,-0.208241,0.847412,0.156659,-0.205330,0.663971,0.073013,-0.349896,0.585898,-0.139179,-0.185657,0.862282,-0.148525,-0.191168,0.678282,-0.074643,-0.350680,0.622687
0.007146,-0.000845,0.649427,0.123684,-0.002794,0.529542,0.170241,-0.218483,0.317293,0.215361,-0.082948,0.035722,-0.108268,0.018229,0.530647,-0.171389,-0.197177,0.322430,-0.187613,-0.063570,0.036453,0.007104,-0.013099,0.702151,0.138536,-0.208016,0.847411,0.155899,-0.204667,0.663907,0.072227,-0.349082,0.585584,-0.139244,-0.185611,0.861976,-0.148695,-0.191439,0.677995,-0.073532,-0.350359,0.622421
0.007153,-0.000912,0.649170,0.123672,-0.002944,0.529275,0.170162,-0.218816,0.317196,0.215354,-0.083016,0.035770,-0.108277,0.018114,0.530401,-0.171458,-0.197417,0.322331,-0.187591,-0.063586,0.036458,0.007088,-0.013136,0.701902,0.138422,-0.207869,0.847478,0.155059,-0.204047,0.663916,0.071248,-0.348370,0.585571,-0.139395,-0.185625,0.861634,-0.149048,-0.191670,0.677674,-0.072703,-0.350009,0.622054
0.007096,-0.000977,0.649029,0.123601,-0.003061,0.529114,0.170097,-0.219016,0.317121,0.215340,-0.083023,0.035801,-0.108352,0.017958,0.530253,-0.171541,-0.197638,0.322253,-0.187606,-0.063591,0.036484,0.007014,-0.013163,0.701770,0.138315,-0.207653,0.847675,0.154166,-0.203313,0.664055,0.070295,-0.347601,0.585711,-0.139544,-0.185638,0.861450,-0.149494,-0.191880,0.677516,-0.072058,-0.349679,0.621866
0.007007,-0.001039,0.648944,0.123499,-0.003162,0.529006,0.170040,-0.219150,0.317056,0.215323,-0.082999,0.035824,-0.108460,0.017782,0.530155,-0.171631,-0.197849,0.322186,-0.187641,-0.063591,0.036520,0.006911,-0.013183,0.701696,0.138210,-0.207403,0.847938,0.153245,-0.202523,0.664263,0.069354,-0.346807,0.585932,-0.139692,-0.185649,0.861344,-0.149985,-0.192080,0.677438,-0.071507,-0.349355,0.621766
0.006897,-0.001086,0.648952,0.123364,-0.003172,0.528981,0.169991,-0.219142,0.317031,0.215329,-0.083004,0.035800,-0.108608,0.017637,0.530166,-0.171699,-0.197948,0.322127,-0.187616,-0.063577,0.036512,0.006796,-0.013209,0.701709,0.138102,-0.207239,0.848181,0.152319,-0.201922,0.664452,0.068603,-0.346371,0.586238,-0.139837,-0.185712,0.861285,-0.150519,-0.192227,0.677406,-0.071490,-0.349247,0.621794
