joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.053229,-0.049875,0.011075,0.012654,0.011445,-0.009669,-0.016115,-0.000434,0.000000,0.095522,0.083596,0.011049,-0.013111,-0.037922,-0.032754,0.008997,-0.014602,-0.008643,-0.003108,-0.011675,0.022757,0.030126,-0.015496,0.010143,-0.251484,-0.005388,-0.010989,0.014822,0.025138
-0.052539,-0.038159,0.014881,-0.002418,-0.010298,0.022117,-0.026659,-0.005697,0.000000,0.098004,0.093291,0.015857,-0.003895,-0.042667,-0.053994,0.018491,-0.034592,0.013652,-0.028515,-0.033257,0.009958,-0.011935,0.011222,-0.084129,-0.187091,0.060200,0.062897,-0.018741,-0.040332
-0.042052,-0.030653,0.010150,-0.008790,-0.009321,0.020688,-0.024478,-0.000740,0.000000,0.092767,0.089473,0.015427,-0.002447,-0.041228,-0.052508,0.014259,-0.028386,0.008860,-0.006415,-0.025344,0.003035,0.000404,0.011299,-0.043032,-0.159339,0.092450,0.077521,-0.002599,-0.019540
-0.021079,-0.015643,0.000690,-0.021535,-0.007367,0.017831,-0.020115,0.009175,0.000000,0.082294,0.081836,0.014568,0.000449,-0.038350,-0.049536,0.005795,-0.015973,-0.000725,0.037785,-0.009518,-0.010811,0.025084,0.011453,0.039162,-0.103834,0.156950,0.106768,0.029685,0.022046
-0.012319,-0.010948,0.024685,-0.003340,-0.007350,0.024366,-0.007207,0.004382,0.000000,0.064768,0.069679,0.007607,0.008324,-0.038240,-0.043942,-0.003617,-0.019127,-0.010515,0.002021,-0.054236,-0.030051,0.001414,0.008770,-0.065605,-0.072775,0.273874,0.123213,0.273858,0.000489
-0.007939,-0.008601,0.036682,0.005757,-0.007342,0.027633,-0.000753,0.001985,0.000000,0.056005,0.063601,0.004127,0.012261,-0.038185,-0.041145,-0.008323,-0.020704,-0.015411,-0.015861,-0.076595,-0.039671,-0.010422,0.007429,-0.117989,-0.057245,0.332336,0.131436,0.395945,-0.010289
-0.019276,-0.012120,0.036029,0.009422,0.011612,0.039771,-0.013416,-0.008107,0.000000,0.042361,0.030191,-0.028213,0.016136,-0.023015,-0.006551,-0.014142,-0.007740,-0.014656,0.016626,-0.063747,-0.010720,-0.026691,-0.019787,-0.574840,0.013654,0.352520,0.064252,0.723887,-0.092904
-0.020688,-0.014945,0.035108,0.006824,0.003765,0.033732,-0.010635,-0.005423,0.000000,0.042999,0.035746,-0.027685,0.012258,-0.024160,-0.014581,-0.011342,-0.006191,-0.001916,0.001936,-0.049160,-0.012382,-0.025012,-0.024791,-0.564152,0.040006,0.334705,0.045484,0.658090,-0.092836
-0.023510,-0.020596,0.033266,0.001626,-0.011928,0.021654,-0.005074,-0.000055,0.000000,0.044274,0.046856,-0.026627,0.004501,-0.026449,-0.030642,-0.005740,-0.003094,0.023562,-0.027443,-0.019987,-0.015705,-0.021656,-0.034798,-0.542777,0.092711,0.299074,0.007947,0.526497,-0.092701
-0.015602,-0.009884,0.010582,-0.029389,-0.020543,0.030312,-0.021875,-0.001516,0.000000,0.049696,0.060339,-0.037201,0.016795,-0.023430,-0.029234,0.001850,-0.004869,0.002692,0.006872,0.010520,-0.018126,0.006587,-0.048177,-0.439327,0.067861,0.295316,0.016360,0.428786,-0.032881
