joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.125646,-0.400562,-0.057525,-0.022077,-0.296061,-0.082092,0.204792,-0.087908,0.145825,0.123520,0.599459,0.053011,-0.095363,-0.254865,-0.147179,0.353544,-0.184981,-0.074291,0.172823,-0.649692,0.323992,1.005025,0.949844,0.114533,-0.148549,0.010945,0.144150,-0.108266,-0.028985
0.131976,-0.412749,-0.060860,-0.017429,-0.289246,-0.084613,0.211093,-0.100193,0.147719,0.123850,0.542831,0.054655,-0.093499,-0.263461,-0.124171,0.361591,-0.184567,-0.077965,0.167280,-0.648890,0.316672,1.004091,0.944103,0.118541,-0.139784,0.011261,0.138535,-0.110752,-0.030345
0.140207,-0.417782,-0.064418,-0.014117,-0.282688,-0.088614,0.216112,-0.114267,0.149700,0.124099,0.471472,0.054801,-0.091511,-0.272768,-0.093534,0.369466,-0.184484,-0.082955,0.167710,-0.649268,0.310732,1.001482,0.944407,0.107729,-0.135809,0.010863,0.139057,-0.107353,-0.031912
0.149582,-0.419067,-0.068559,-0.011540,-0.276518,-0.093080,0.219734,-0.128619,0.152215,0.124319,0.395500,0.054502,-0.088934,-0.281899,-0.061180,0.377029,-0.184273,-0.087669,0.170263,-0.649807,0.304124,0.998669,0.946544,0.100872,-0.134316,0.010477,0.139596,-0.105237,-0.033562
0.161245,-0.412858,-0.073864,-0.010430,-0.271123,-0.098476,0.220564,-0.143530,0.155797,0.124480,0.310303,0.053314,-0.085180,-0.290679,-0.025393,0.383970,-0.183809,-0.091833,0.177063,-0.650669,0.296182,0.995447,0.952344,0.101922,-0.137788,0.010113,0.140172,-0.105689,-0.035379
0.174146,-0.398759,-0.080428,-0.010570,-0.266653,-0.105116,0.218817,-0.158589,0.159639,0.124583,0.215353,0.050734,-0.080590,-0.299257,0.009745,0.390325,-0.182862,-0.094955,0.185115,-0.652230,0.286341,0.992210,0.960600,0.103186,-0.138865,0.010202,0.141806,-0.105403,-0.034208
0.187665,-0.380715,-0.087622,-0.011336,-0.262646,-0.112378,0.215782,-0.173723,0.163611,0.124657,0.115526,0.047459,-0.075583,-0.307734,0.044558,0.396387,-0.181672,-0.097555,0.193792,-0.654139,0.275552,0.988965,0.970083,0.104558,-0.138743,0.010519,0.143971,-0.104748,-0.031545
0.201261,-0.403437,-0.097017,-0.010185,-0.267727,-0.117399,0.208631,-0.178955,0.166267,0.124737,0.112418,0.042781,-0.069770,-0.316581,0.021083,0.400260,-0.181053,-0.104555,0.198246,-0.654557,0.265906,0.986414,0.981326,0.099267,-0.138019,0.010187,0.149034,-0.103212,-0.026294
0.213978,-0.424887,-0.105970,-0.007642,-0.272867,-0.120973,0.201467,-0.188176,0.168029,0.124886,0.110246,0.037705,-0.063298,-0.325188,-0.001845,0.403843,-0.180521,-0.111458,0.202237,-0.654736,0.255255,0.983299,0.991967,0.096921,-0.140343,0.010008,0.154434,-0.103013,-0.019627
0.224940,-0.443797,-0.114038,-0.002315,-0.278123,-0.121652,0.194280,-0.205379,0.167999,0.125174,0.109948,0.031829,-0.055503,-0.333313,-0.023680,0.406844,-0.180162,-0.118166,0.205306,-0.654437,0.242596,0.979057,1.001402,0.100466,-0.148763,0.010138,0.160507,-0.105491,-0.010127
