pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-1.530362,1.676277,0.781323,-1.641791,1.701550,0.647636,-1.672750,1.818780,0.366454,-1.719772,1.804182,0.052792,-1.410896,1.668129,0.651289,-1.441460,1.646676,0.347375,-1.479091,1.590675,0.037420,-1.529280,1.669853,0.834914,-1.632802,1.713063,1.084716,-1.708059,1.700959,0.916904,-1.726177,1.780726,0.751793,-1.355522,1.688373,1.046034,-1.320958,1.713871,0.866809,-1.319048,1.811793,0.710772
-1.529750,1.689695,0.779515,-1.640367,1.716285,0.645397,-1.669001,1.833746,0.364021,-1.713812,1.852830,0.050239,-1.409995,1.679338,0.649966,-1.440939,1.652359,0.346542,-1.479246,1.590895,0.037769,-1.528838,1.683291,0.833102,-1.631640,1.727370,1.083049,-1.707162,1.716147,0.915296,-1.724698,1.796040,0.750174,-1.354652,1.700132,1.044051,-1.319651,1.727818,0.865248,-1.318408,1.827252,0.710169
-1.529130,1.703414,0.777276,-1.638549,1.731565,0.642397,-1.667244,1.846424,0.359923,-1.707215,1.898259,0.049178,-1.408914,1.690401,0.648467,-1.440135,1.657901,0.345627,-1.479111,1.591058,0.038121,-1.528471,1.696988,0.830849,-1.630489,1.742129,1.080927,-1.706280,1.731648,0.913249,-1.723037,1.811394,0.747965,-1.353838,1.712168,1.041598,-1.318522,1.741904,0.863199,-1.317474,1.842134,0.708637
-1.528480,1.717296,0.774884,-1.636562,1.747443,0.639357,-1.664382,1.863158,0.357119,-1.698089,1.941306,0.051168,-1.407827,1.701559,0.646876,-1.439419,1.663522,0.344733,-1.479182,1.591308,0.038611,-1.528092,1.710840,0.828440,-1.629363,1.757023,1.078633,-1.705404,1.747251,0.911027,-1.721333,1.826818,0.745567,-1.353069,1.724344,1.039022,-1.317409,1.755914,0.861016,-1.316383,1.856796,0.706885
-1.527771,1.731507,0.772190,-1.634233,1.764525,0.636235,-1.659032,1.887796,0.356922,-1.688222,1.980708,0.054657,-1.406676,1.712911,0.645088,-1.438650,1.669242,0.343758,-1.479252,1.591582,0.039153,-1.527692,1.724997,0.825723,-1.628298,1.772204,1.075993,-1.704558,1.763065,0.908453,-1.719567,1.842396,0.742787,-1.352372,1.736815,1.036196,-1.316365,1.769800,0.858525,-1.315104,1.871055,0.704643
-1.527082,1.745985,0.769465,-1.632231,1.781819,0.633402,-1.653085,1.912363,0.357103,-1.677737,2.015715,0.057844,-1.405947,1.724582,0.642961,-1.438050,1.675113,0.342551,-1.479239,1.591777,0.039602,-1.527228,1.739429,0.822981,-1.627177,1.787827,1.073287,-1.703654,1.779279,0.905817,-1.717654,1.858372,0.739942,-1.351664,1.749527,1.033368,-1.315306,1.783411,0.855944,-1.313448,1.884946,0.702254
-1.526405,1.760598,0.766723,-1.630364,1.799206,0.630723,-1.646696,1.936793,0.357583,-1.666763,2.048400,0.060973,-1.405459,1.736421,0.640668,-1.437684,1.681079,0.341303,-1.479448,1.591980,0.040156,-1.526733,1.754000,0.820225,-1.626017,1.803666,1.070548,-1.702709,1.795691,0.903150,-1.715662,1.874537,0.737067,-1.350958,1.762355,1.030538,-1.314243,1.796881,0.853316,-1.311611,1.898649,0.699793
-1.525929,1.775541,0.763908,-1.628675,1.816624,0.627840,-1.640609,1.957960,0.356436,-1.656259,2.073915,0.061249,-1.405259,1.748502,0.638308,-1.437198,1.687240,0.340070,-1.479192,1.592154,0.040857,-1.526446,1.768919,0.817398,-1.625032,1.820003,1.067713,-1.701936,1.812439,0.900394,-1.713646,1.890977,0.734078,-1.350508,1.775339,1.027654,-1.313443,1.809854,0.850503,-1.309572,1.911606,0.697004
-1.525481,1.790534,0.761309,-1.627207,1.833835,0.625272,-1.635024,1.977995,0.355235,-1.646676,2.097191,0.061170,-1.405337,1.760613,0.636000,-1.436941,1.693467,0.338994,-1.479107,1.592422,0.041822,-1.526135,1.783944,0.814798,-1.624036,1.836557,1.065066,-1.701104,1.829367,0.897808,-1.711680,1.907473,0.731218,-1.350096,1.788431,1.025030,-1.312648,1.822676,0.847907,-1.307486,1.924319,0.694381
-1.525091,1.805626,0.759146,-1.626249,1.850674,0.623312,-1.630722,1.995840,0.353749,-1.639431,2.116089,0.060010,-1.405897,1.772783,0.633789,-1.436796,1.699742,0.338100,-1.478738,1.592682,0.043043,-1.525770,1.799176,0.812657,-1.623034,1.853564,1.062795,-1.700169,1.846660,0.895556,-1.709821,1.924107,0.728609,-1.349743,1.801750,1.022931,-1.311856,1.835198,0.845749,-1.305302,1.936549,0.692086
-1.524642,1.821193,0.757323,-1.625373,1.867749,0.621676,-1.627041,2.012237,0.351712,-1.633547,2.131661,0.057577,-1.406543,1.785507,0.631842,-1.436671,1.706392,0.337634,-1.478330,1.593055,0.044892,-1.525335,1.814887,0.810860,-1.622181,1.870904,1.060803,-1.699041,1.864328,0.893423,-1.707804,1.940846,0.726006,-1.349597,1.815165,1.021381,-1.311255,1.847444,0.844079,-1.303186,1.948232,0.690117
-1.524164,1.836997,0.755670,-1.624530,1.884942,0.620201,-1.623717,2.027889,0.349400,-1.628454,2.145544,0.054517,-1.407260,1.798522,0.630037,-1.436680,1.713232,0.337479,-1.478117,1.593490,0.047253,-1.524864,1.830838,0.809236,-1.621393,1.888421,1.058947,-1.697806,1.882178,0.891349,-1.705713,1.957618,0.723409,-1.349578,1.828648,1.020108,-1.310794,1.859563,0.842658,-1.301159,1.959633,0.688316
