pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-0.056078,-0.126679,-0.047806,-0.052734,-0.175328,0.001251,0.031720,-0.082516,0.003689,0.002059,-0.008166,-0.003024,-0.099652,-0.181507,-0.087636,-0.483063,0.034448,-0.025558,-0.031608,-0.020785,0.092551,-0.054611,-0.113731,-0.048750,-0.079918,-0.120727,-0.056435,-0.053870,-0.145988,-0.047814,-0.040270,-0.162178,-0.052887,-0.076517,-0.120540,-0.047584,-0.034240,-0.097000,-0.046071,-0.053323,-0.017579,-0.041459
-0.060008,-0.117323,-0.048159,-0.070260,-0.164368,-0.000657,0.011340,-0.077336,0.002503,0.001669,-0.007606,0.000214,-0.102600,-0.169918,-0.084364,-0.567728,0.057711,-0.002644,-0.053024,-0.032008,0.142219,-0.058125,-0.105619,-0.049139,-0.099990,-0.116767,-0.061732,-0.067474,-0.148767,-0.050639,-0.045873,-0.168367,-0.058216,-0.079551,-0.116681,-0.045171,-0.034900,-0.097441,-0.044476,-0.064202,-0.012593,-0.035386
-0.066610,-0.106508,-0.044400,-0.090818,-0.147419,-0.003097,-0.013362,-0.069248,0.000718,0.001220,-0.006375,0.003675,-0.105616,-0.151375,-0.072692,-0.627204,0.072057,0.028449,-0.085860,-0.046367,0.192955,-0.064254,-0.097319,-0.045315,-0.123666,-0.111210,-0.062339,-0.085576,-0.149834,-0.048738,-0.052624,-0.173805,-0.059733,-0.082560,-0.111432,-0.038949,-0.036530,-0.098056,-0.039302,-0.074058,-0.009943,-0.026301
-0.076843,-0.094490,-0.037122,-0.112406,-0.125590,-0.005786,-0.036809,-0.058471,-0.001216,0.000670,-0.004842,0.006696,-0.109699,-0.127224,-0.054419,-0.656361,0.074375,0.062005,-0.134975,-0.062546,0.231987,-0.074332,-0.088815,-0.037851,-0.150304,-0.104181,-0.058665,-0.108252,-0.148636,-0.042770,-0.060702,-0.178508,-0.057998,-0.086479,-0.104981,-0.029312,-0.040257,-0.098304,-0.030791,-0.083363,-0.009673,-0.014758
-0.090940,-0.081329,-0.027674,-0.132947,-0.100364,-0.008603,-0.055852,-0.045764,-0.003119,-0.000000,-0.003328,0.008846,-0.115873,-0.099387,-0.032642,-0.655057,0.063138,0.090999,-0.205491,-0.077647,0.245849,-0.088800,-0.079755,-0.028111,-0.178719,-0.095990,-0.052223,-0.134758,-0.144797,-0.034507,-0.070532,-0.182225,-0.054346,-0.092373,-0.097667,-0.017278,-0.046945,-0.097278,-0.019727,-0.093086,-0.011077,-0.001580
-0.108240,-0.067095,-0.017779,-0.150923,-0.073378,-0.011659,-0.070034,-0.032178,-0.005151,-0.000706,-0.002005,0.009915,-0.124686,-0.069969,-0.010797,-0.627883,0.039423,0.109786,-0.300734,-0.088037,0.225792,-0.106976,-0.069771,-0.017863,-0.207444,-0.087088,-0.045116,-0.163665,-0.138278,-0.026252,-0.082790,-0.184215,-0.050362,-0.101165,-0.089928,-0.004339,-0.056931,-0.093965,-0.007342,-0.104139,-0.012771,0.012152
-0.127471,-0.052012,-0.009216,-0.165829,-0.046336,-0.015209,-0.080362,-0.018727,-0.007637,-0.001286,-0.000878,0.009837,-0.135911,-0.041027,0.008006,-0.583601,0.008036,0.116142,-0.420024,-0.091044,0.172186,-0.127434,-0.058663,-0.008945,-0.235267,-0.077785,-0.039473,-0.193385,-0.129299,-0.020194,-0.098381,-0.183255,-0.047459,-0.113391,-0.082022,0.007673,-0.069964,-0.087437,0.004738,-0.116886,-0.012911,0.024979
-0.147355,-0.036442,-0.003528,-0.178351,-0.020879,-0.019476,-0.088242,-0.006177,-0.010814,-0.001632,0.000172,0.008715,-0.148716,-0.014364,0.021378,-0.532860,-0.022933,0.111560,-0.557812,-0.085942,0.094989,-0.148726,-0.046410,-0.002954,-0.261636,-0.067978,-0.036948,-0.222717,-0.118159,-0.017865,-0.118278,-0.177910,-0.046603,-0.129073,-0.073781,0.016856,-0.085312,-0.076996,0.014697,-0.130923,-0.009529,0.035152
-0.167091,-0.020750,-0.001710,-0.190042,0.001692,-0.024493,-0.095047,0.005004,-0.014658,-0.001784,0.001252,0.006880,-0.162130,0.008726,0.027929,-0.484759,-0.044971,0.099692,-0.704889,-0.073305,0.009801,-0.169915,-0.033080,-0.000922,-0.286625,-0.057160,-0.038371,-0.251053,-0.105099,-0.019844,-0.143198,-0.166954,-0.048177,-0.147770,-0.064633,0.021708,-0.101963,-0.062368,0.020974,-0.145171,-0.000932,0.041048
-0.186440,-0.005159,-0.003980,-0.202585,0.020732,-0.030049,-0.101899,0.014618,-0.018870,-0.001882,0.002324,0.004874,-0.175464,0.027720,0.027442,-0.444465,-0.053083,0.084080,-0.851033,-0.053769,-0.067991,-0.190653,-0.018743,-0.003082,-0.310540,-0.044703,-0.043643,-0.278242,-0.090283,-0.025762,-0.173216,-0.149776,-0.052012,-0.168786,-0.053883,0.021576,-0.118942,-0.043914,0.022728,-0.158176,0.013892,0.041651
