pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,left_hip_roll_link_qw,left_hip_roll_link_qx,left_hip_roll_link_qy,left_hip_roll_link_qz,left_knee_link_qw,left_knee_link_qx,left_knee_link_qy,left_knee_link_qz,left_ankle_roll_link_qw,left_ankle_roll_link_qx,left_ankle_roll_link_qy,left_ankle_roll_link_qz,right_hip_roll_link_qw,right_hip_roll_link_qx,right_hip_roll_link_qy,right_hip_roll_link_qz,right_knee_link_qw,right_knee_link_qx,right_knee_link_qy,right_knee_link_qz,right_ankle_roll_link_qw,right_ankle_roll_link_qx,right_ankle_roll_link_qy,right_ankle_roll_link_qz,torso_link_qw,torso_link_qx,torso_link_qy,torso_link_qz,left_shoulder_roll_link_qw,left_shoulder_roll_link_qx,left_shoulder_roll_link_qy,left_shoulder_roll_link_qz,left_elbow_link_qw,left_elbow_link_qx,left_elbow_link_qy,left_elbow_link_qz,left_wrist_yaw_link_qw,left_wrist_yaw_link_qx,left_wrist_yaw_link_qy,left_wrist_yaw_link_qz,right_shoulder_roll_link_qw,right_shoulder_roll_link_qx,right_shoulder_roll_link_qy,right_shoulder_roll_link_qz,right_elbow_link_qw,right_elbow_link_qx,right_elbow_link_qy,right_elbow_link_qz,right_wrist_yaw_link_qw,right_wrist_yaw_link_qx,right_wrist_yaw_link_qy,right_wrist_yaw_link_qz
0.999569,-0.001749,0.019174,-0.022156,0.997024,0.054129,-0.051485,-0.019053,0.989610,0.031905,0.089630,0.107798,0.994340,-0.019680,-0.012585,0.103642,0.995741,-0.068035,-0.056677,-0.025676,0.977319,-0.029511,0.077409,-0.194895,0.981194,0.016679,-0.006072,-0.192206,0.998817,0.002545,0.044228,-0.020032,0.993667,0.102535,0.038487,-0.025109,0.746759,0.248177,0.577823,-0.216518,0.741392,0.218133,0.618734,-0.141154,0.993373,-0.098832,0.056115,-0.017114,0.749345,-0.221163,0.592592,0.195968,0.769516,-0.240534,0.575859,0.135552
0.999520,-0.001067,0.020673,-0.023054,0.996971,0.054058,-0.052227,-0.019981,0.989644,0.031637,0.089378,0.107777,0.994338,-0.019765,-0.012182,0.103699,0.995636,-0.068327,-0.057667,-0.026733,0.977363,-0.029661,0.076645,-0.194953,0.981173,0.016997,-0.006182,-0.192281,0.998765,0.003408,0.045415,-0.019879,0.993520,0.103292,0.040334,-0.024955,0.747766,0.246363,0.578109,-0.214337,0.742435,0.216699,0.618359,-0.139513,0.993412,-0.098496,0.056179,-0.016609,0.748918,-0.221425,0.592742,0.196851,0.768947,-0.240876,0.576071,0.137265
0.999451,-0.000207,0.022761,-0.024068,0.996864,0.053994,-0.053905,-0.020993,0.989620,0.031083,0.089862,0.107753,0.994337,-0.019800,-0.011471,0.103783,0.995410,-0.069141,-0.059939,-0.028047,0.977365,-0.029740,0.076860,-0.194846,0.981192,0.017162,-0.006087,-0.192172,0.998696,0.004598,0.046840,-0.019761,0.993350,0.104084,0.042504,-0.024831,0.749035,0.243974,0.578589,-0.211325,0.743948,0.214704,0.617843,-0.136795,0.993447,-0.098125,0.056354,-0.016073,0.748500,-0.221528,0.592991,0.197572,0.768403,-0.241039,0.576378,0.138724
0.999340,0.001010,0.026027,-0.025314,0.996643,0.053942,-0.057456,-0.022178,0.989480,0.029952,0.091815,0.107710,0.994340,-0.019744,-0.010137,0.103904,0.994922,-0.071004,-0.064775,-0.029895,0.977274,-0.029698,0.079038,-0.194439,0.981286,0.016996,-0.005577,-0.191725,0.998596,0.006442,0.048742,-0.019718,0.993136,0.104947,0.045317,-0.024769,0.750815,0.240441,0.579450,-0.206649,0.746384,0.211595,0.617040,-0.131912,0.993477,-0.097683,0.056754,-0.015482,0.748105,-0.221309,0.593438,0.197970,0.767914,-0.240846,0.576880,0.139676
0.999207,0.002422,0.029569,-0.026543,0.996180,0.054246,-0.064387,-0.023184,0.989043,0.028076,0.097013,0.107675,0.994319,-0.020916,-0.008137,0.104046,0.994238,-0.073623,-0.071057,-0.031963,0.977069,-0.029745,0.082061,-0.194211,0.981352,0.016875,-0.005187,-0.191404,0.998441,0.008940,0.051531,-0.019482,0.992921,0.105702,0.048204,-0.024720,0.752238,0.236642,0.581155,-0.200989,0.749664,0.208351,0.615828,-0.123892,0.993477,-0.097321,0.057632,-0.014500,0.747653,-0.220983,0.593965,0.198463,0.767510,-0.240343,0.577529,0.140085
0.999054,0.003932,0.033248,-0.027764,0.995538,0.054704,-0.073005,-0.024125,0.988423,0.025809,0.103836,0.107573,0.994286,-0.022726,-0.005796,0.104144,0.993412,-0.076632,-0.078049,-0.034195,0.976781,-0.029870,0.085521,-0.194149,0.981393,0.016738,-0.004845,-0.191219,0.998246,0.011771,0.054760,-0.019155,0.992700,0.106409,0.051125,-0.024680,0.753453,0.232734,0.583259,-0.194812,0.753276,0.205089,0.614384,-0.114224,0.993461,-0.096988,0.058742,-0.013332,0.747180,-0.220592,0.594525,0.199000,0.767155,-0.239673,0.578246,0.140217
0.999004,0.004159,0.035528,-0.026660,0.994666,0.055284,-0.084145,-0.022411,0.987807,0.023976,0.112671,0.104726,0.994380,-0.030023,-0.003101,0.101477,0.992821,-0.079443,-0.082795,-0.033757,0.976596,-0.030606,0.087655,-0.194009,0.981451,0.016048,-0.004200,-0.190995,0.998005,0.015009,0.058569,-0.018198,0.992499,0.107107,0.053718,-0.024233,0.754269,0.229029,0.585822,-0.188247,0.756562,0.206120,0.611844,-0.103804,0.993320,-0.097230,0.061057,-0.011525,0.746730,-0.220034,0.595133,0.199488,0.766603,-0.238838,0.579042,0.141372
0.998995,0.004017,0.037125,-0.024795,0.993647,0.055330,-0.095965,-0.019871,0.987384,0.022930,0.121927,0.098390,0.994672,-0.039241,-0.000070,0.095333,0.992322,-0.082167,-0.086564,-0.032434,0.976440,-0.031590,0.089305,-0.193884,0.981504,0.015463,-0.003667,-0.190779,0.997738,0.018170,0.062465,-0.016943,0.992300,0.107968,0.055918,-0.023612,0.754761,0.226099,0.588172,-0.182397,0.759723,0.206588,0.609470,-0.093210,0.993128,-0.097863,0.063499,-0.009396,0.745942,-0.220179,0.595691,0.200610,0.765928,-0.238474,0.579677,0.143034
0.999068,0.003135,0.037358,-0.021406,0.992415,0.054328,-0.109156,-0.015691,0.987296,0.023789,0.131985,0.085214,0.995241,-0.052010,0.003759,0.082316,0.992043,-0.084738,-0.088383,-0.029294,0.976363,-0.033082,0.089974,-0.193716,0.981564,0.015080,-0.003368,-0.190510,0.997446,0.021173,0.066534,-0.015072,0.992112,0.109155,0.057332,-0.022640,0.754683,0.224674,0.590154,-0.178027,0.762788,0.205871,0.607444,-0.082354,0.992833,-0.099286,0.066198,-0.006607,0.744463,-0.221729,0.596148,0.203022,0.764998,-0.239054,0.579995,0.145731
0.999153,0.002414,0.036673,-0.018513,0.990921,0.055111,-0.122059,-0.011838,0.986650,0.026674,0.142410,0.074357,0.995660,-0.059563,0.006443,0.071214,0.991738,-0.087564,-0.089871,-0.026679,0.976216,-0.034903,0.090811,-0.193744,0.981591,0.014686,-0.003089,-0.190405,0.997179,0.023836,0.070021,-0.012728,0.991917,0.110757,0.058170,-0.021201,0.754746,0.224334,0.591106,-0.175007,0.765817,0.206445,0.604485,-0.074175,0.992452,-0.101759,0.068362,-0.003369,0.741799,-0.225568,0.596739,0.206774,0.762826,-0.241934,0.580506,0.150259
0.999241,0.001774,0.035530,-0.015868,0.989211,0.056798,-0.134795,-0.008099,0.985596,0.030900,0.153069,0.064927,0.996016,-0.064244,0.008628,0.061244,0.991411,-0.090521,-0.091200,-0.024331,0.976032,-0.036887,0.091719,-0.193880,0.981600,0.014287,-0.002834,-0.190391,0.996917,0.026317,0.073226,-0.010129,0.991716,0.112559,0.058731,-0.019520,0.754879,0.224526,0.591553,-0.172660,0.768818,0.207637,0.601059,-0.067326,0.992013,-0.104763,0.070243,0.000119,0.738502,-0.230550,0.597371,0.211208,0.759985,-0.245963,0.581100,0.155716
0.999274,0.002906,0.034589,-0.015705,0.987110,0.069099,-0.144237,-0.005924,0.983050,0.036770,0.161923,0.077722,0.996167,-0.048937,0.005908,0.072255,0.990811,-0.094257,-0.093722,-0.025019,0.975702,-0.039390,0.093430,-0.194227,0.981588,0.013941,-0.002844,-0.190482,0.996724,0.028098,0.075390,-0.008311,0.991426,0.114849,0.059586,-0.018279,0.756266,0.224749,0.590199,-0.170923,0.770488,0.211942,0.597548,-0.066069,0.991552,-0.108792,0.070581,0.002800,0.733962,-0.237578,0.598833,0.215073,0.755886,-0.251950,0.582739,0.159915
0.999276,0.004409,0.034050,-0.016380,0.984828,0.083303,-0.152169,-0.004303,0.980361,0.042966,0.168332,0.093326,0.995833,-0.030882,0.002053,0.085786,0.990111,-0.098143,-0.096622,-0.026700,0.975340,-0.042024,0.095233,-0.194620,0.981569,0.013585,-0.002836,-0.190602,0.996543,0.029599,0.077293,-0.007125,0.991076,0.117296,0.060851,-0.017509,0.757837,0.224922,0.588594,-0.169262,0.772354,0.215521,0.593951,-0.065130,0.991102,-0.112853,0.070415,0.004835,0.729318,-0.244576,0.600610,0.218050,0.751506,-0.258166,0.584768,0.163208
0.999214,0.006653,0.034311,-0.018731,0.982349,0.101338,-0.157176,-0.004016,0.977556,0.050559,0.169763,0.114055,0.994547,-0.006927,-0.004120,0.103977,0.989218,-0.102341,-0.100259,-0.030361,0.974917,-0.044952,0.097247,-0.195087,0.981543,0.013178,-0.002764,-0.190767,0.996406,0.030567,0.078673,-0.007221,0.990611,0.120077,0.062924,-0.017692,0.759779,0.225013,0.586485,-0.167752,0.774643,0.217683,0.590202,-0.064840,0.990700,-0.116969,0.069285,0.005549,0.724542,-0.251510,0.603081,0.219261,0.746630,-0.264825,0.587611,0.164698
0.999129,0.008615,0.035029,-0.020997,0.979815,0.118733,-0.160784,-0.003660,0.975379,0.059184,0.166450,0.132014,0.992654,0.014841,-0.009284,0.119717,0.988320,-0.106615,-0.103476,-0.033894,0.974530,-0.048259,0.098945,-0.195379,0.981553,0.012632,-0.002602,-0.190753,0.996300,0.030924,0.079761,-0.008202,0.990072,0.123103,0.065235,-0.018644,0.761250,0.225609,0.584712,-0.166466,0.775848,0.223199,0.586396,-0.066193,0.990310,-0.120760,0.068381,0.005234,0.721467,-0.255785,0.605913,0.216629,0.742753,-0.269031,0.591343,0.162030
0.999028,0.010436,0.035975,-0.023222,0.977115,0.135779,-0.163705,-0.003250,0.973390,0.068378,0.160567,0.148506,0.990218,0.035434,-0.014070,0.134221,0.987402,-0.110932,-0.106465,-0.037384,0.974139,-0.051772,0.100516,-0.195628,0.981573,0.011996,-0.002364,-0.190695,0.996210,0.030975,0.080709,-0.009625,0.989486,0.126254,0.067664,-0.019990,0.762482,0.226477,0.583099,-0.165303,0.776472,0.230405,0.582521,-0.068363,0.989918,-0.124389,0.067604,0.004406,0.719239,-0.258704,0.608924,0.212083,0.739366,-0.271969,0.595511,0.157284
0.998979,0.011592,0.036504,-0.023979,0.974898,0.147445,-0.166824,-0.001986,0.973654,0.079663,0.149680,0.152472,0.989238,0.048631,-0.015552,0.137119,0.986538,-0.115777,-0.108613,-0.039259,0.973688,-0.055896,0.102279,-0.195820,0.981614,0.011592,-0.002246,-0.190513,0.996137,0.030087,0.081644,-0.011845,0.988858,0.129579,0.069814,-0.022245,0.761850,0.228786,0.583162,-0.164812,0.776410,0.236314,0.580212,-0.068539,0.989503,-0.127586,0.067820,0.002626,0.719884,-0.257632,0.611637,0.203207,0.739148,-0.270015,0.599315,0.146877
0.998938,0.012478,0.036946,-0.024547,0.972845,0.157429,-0.169671,-0.000706,0.974310,0.091273,0.137749,0.153020,0.988692,0.058772,-0.017302,0.136878,0.985622,-0.120888,-0.110724,-0.040938,0.973145,-0.060198,0.104285,-0.196187,0.981629,0.011023,-0.002118,-0.190471,0.996064,0.029119,0.082514,-0.014140,0.988222,0.132967,0.071627,-0.024650,0.760648,0.231697,0.583623,-0.164668,0.776032,0.240389,0.579062,-0.068379,0.989056,-0.130728,0.068400,0.000720,0.721130,-0.255862,0.613883,0.194047,0.739821,-0.267079,0.602423,0.135725
0.998919,0.012823,0.037216,-0.024739,0.971333,0.164109,-0.171987,0.000523,0.975926,0.103449,0.123827,0.146745,0.989300,0.062916,-0.019451,0.130189,0.984627,-0.126532,-0.112784,-0.042188,0.972452,-0.064839,0.106731,-0.196830,0.981608,0.010151,-0.002020,-0.190629,0.995998,0.027991,0.083237,-0.016587,0.987590,0.136477,0.072762,-0.027326,0.758306,0.235774,0.584890,-0.165186,0.775075,0.240802,0.580276,-0.067478,0.988561,-0.133754,0.069681,-0.001445,0.723629,-0.252765,0.615224,0.184311,0.742314,-0.262280,0.604180,0.123071
0.998926,0.012944,0.037036,-0.024670,0.970342,0.168655,-0.173175,0.001549,0.977749,0.115148,0.109349,0.137077,0.990422,0.063979,-0.023505,0.120080,0.983526,-0.132711,-0.114874,-0.043219,0.971653,-0.069964,0.109676,-0.197401,0.981614,0.009056,-0.001762,-0.190653,0.995954,0.026589,0.083746,-0.018845,0.987050,0.139624,0.073097,-0.029910,0.755455,0.239986,0.586827,-0.165315,0.772787,0.243127,0.582191,-0.068866,0.987954,-0.137220,0.071447,-0.003500,0.726093,-0.250524,0.615538,0.176464,0.745264,-0.258030,0.604465,0.112355
0.998945,0.012953,0.036632,-0.024471,0.969617,0.172137,-0.173799,0.002467,0.979454,0.126363,0.094598,0.125515,0.991712,0.063377,-0.028311,0.108114,0.982347,-0.139149,-0.116976,-0.044154,0.970764,-0.075326,0.112878,-0.197995,0.981624,0.007846,-0.001415,-0.190659,0.995916,0.025054,0.084150,-0.021012,0.986551,0.142593,0.073023,-0.032446,0.752343,0.244267,0.589079,-0.165227,0.769808,0.246394,0.584458,-0.071372,0.987280,-0.140897,0.073461,-0.005501,0.728533,-0.248752,0.615315,0.169554,0.748424,-0.254096,0.603963,0.102594
0.998961,0.013359,0.036183,-0.024274,0.969396,0.173063,-0.174108,0.002721,0.981081,0.135666,0.082454,0.110798,0.993139,0.062813,-0.033640,0.092728,0.980945,-0.146561,-0.119196,-0.045384,0.969717,-0.081721,0.116323,-0.198595,0.981631,0.006507,-0.000504,-0.190679,0.995913,0.023568,0.084140,-0.022864,0.986195,0.145765,0.070311,-0.035040,0.747760,0.251695,0.590938,-0.168220,0.765328,0.251409,0.587410,-0.077568,0.986526,-0.144952,0.075509,-0.007265,0.729733,-0.249074,0.614761,0.165895,0.751172,-0.253301,0.601797,0.097054
0.998984,0.013769,0.035601,-0.023965,0.969316,0.173294,-0.174319,0.002938,0.982374,0.143826,0.071417,0.095680,0.994427,0.061206,-0.037531,0.077204,0.979508,-0.154155,-0.120987,-0.046497,0.968597,-0.088470,0.119434,-0.199317,0.981607,0.004895,0.000541,-0.190849,0.995924,0.022007,0.083973,-0.024496,0.985872,0.149092,0.066476,-0.037549,0.742364,0.260571,0.592725,-0.172264,0.759966,0.258973,0.589841,-0.086443,0.985727,-0.149092,0.077684,-0.008858,0.730637,-0.249769,0.614239,0.162773,0.753301,-0.253412,0.599800,0.092513
0.999020,0.014184,0.034755,-0.023431,0.969520,0.172133,-0.174331,0.003085,0.983424,0.150160,0.062576,0.080083,0.995664,0.057803,-0.038853,0.061660,0.978063,-0.162125,-0.121941,-0.047321,0.967420,-0.095938,0.121843,-0.200122,0.981551,0.002749,0.001821,-0.191172,0.995972,0.020293,0.083480,-0.025688,0.985613,0.152733,0.060409,-0.039878,0.735326,0.272390,0.594376,-0.178372,0.752691,0.271646,0.591207,-0.100691,0.984859,-0.153414,0.080093,-0.010117,0.730976,-0.251167,0.613806,0.160721,0.754242,-0.255281,0.598209,0.089983
0.999064,0.014251,0.034259,-0.022215,0.969862,0.169451,-0.175038,0.003855,0.984261,0.154109,0.056585,0.065418,0.996797,0.052526,-0.036879,0.047707,0.976786,-0.170164,-0.121304,-0.047094,0.966380,-0.104222,0.122550,-0.200572,0.981504,-0.000102,0.003617,-0.191407,0.996036,0.018272,0.082962,-0.026388,0.985382,0.156583,0.052381,-0.041962,0.727502,0.286574,0.594929,-0.186215,0.744433,0.285836,0.591761,-0.118052,0.983962,-0.157718,0.082614,-0.010934,0.730616,-0.252882,0.614036,0.158777,0.754141,-0.257801,0.597567,0.087888
0.999110,0.014144,0.033938,-0.020659,0.970260,0.166012,-0.176100,0.004930,0.984925,0.156850,0.051936,0.051222,0.997770,0.046397,-0.033250,0.034593,0.975557,-0.178240,-0.119891,-0.046317,0.965379,-0.112920,0.122382,-0.200786,0.981453,-0.003311,0.005649,-0.191593,0.996105,0.016096,0.082429,-0.026840,0.985104,0.160530,0.043353,-0.043822,0.719095,0.302089,0.594822,-0.194502,0.735189,0.300877,0.591895,-0.136494,0.983038,-0.162010,0.085188,-0.011533,0.729905,-0.254756,0.614593,0.156888,0.753515,-0.260645,0.597395,0.086017
0.999128,0.012592,0.034618,-0.019668,0.970639,0.160911,-0.178696,0.005950,0.985557,0.155245,0.052274,0.042931,0.998597,0.037379,-0.024208,0.028644,0.974705,-0.185750,-0.115837,-0.045033,0.964796,-0.122481,0.118025,-0.200591,0.981260,-0.011355,0.009304,-0.192127,0.996133,0.013851,0.082247,-0.027613,0.984800,0.163929,0.034515,-0.045891,0.713035,0.315462,0.593122,-0.200677,0.724693,0.313419,0.594558,-0.151951,0.982151,-0.166095,0.087398,-0.012346,0.728482,-0.256464,0.616378,0.153683,0.751714,-0.262991,0.598926,0.083961
0.999120,0.011556,0.035460,-0.019178,0.971133,0.155505,-0.180780,0.006141,0.986297,0.151140,0.053183,0.039322,0.999123,0.027396,-0.015682,0.027491,0.973721,-0.193561,-0.111524,-0.044327,0.964170,-0.132705,0.112613,-0.200210,0.980937,-0.019781,0.013374,-0.192853,0.996125,0.011833,0.082283,-0.028697,0.984428,0.167037,0.026206,-0.048106,0.708495,0.327067,0.590801,-0.204978,0.714846,0.324098,0.597610,-0.163761,0.981265,-0.170118,0.089446,-0.013373,0.727176,-0.257979,0.618187,0.150021,0.749810,-0.265251,0.600632,0.081655
0.999068,0.011549,0.036626,-0.019687,0.971894,0.149476,-0.181818,0.004685,0.987302,0.141870,0.055488,0.045035,0.999214,0.015048,-0.008109,0.035757,0.972537,-0.201961,-0.106666,-0.044790,0.963496,-0.144234,0.105151,-0.199539,0.980406,-0.028943,0.018332,-0.193988,0.996052,0.010274,0.082767,-0.030408,0.984023,0.169579,0.018997,-0.050801,0.707271,0.334933,0.587406,-0.206256,0.707176,0.330881,0.601441,-0.169375,0.980399,-0.174021,0.091183,-0.014827,0.726106,-0.259106,0.620063,0.145452,0.747705,-0.267336,0.602703,0.078848
0.998906,0.014372,0.038618,-0.022123,0.972290,0.141015,-0.186459,0.000290,0.988205,0.130517,0.064005,0.048166,0.999222,0.003098,-0.008586,0.038365,0.970689,-0.211238,-0.103894,-0.048460,0.962564,-0.156637,0.096543,-0.199033,0.979517,-0.038549,0.024530,-0.196111,0.995824,0.008789,0.084482,-0.033465,0.983531,0.171675,0.013711,-0.054823,0.709431,0.339033,0.582566,-0.205866,0.704187,0.334084,0.602886,-0.170404,0.979469,-0.178319,0.092458,-0.017163,0.725631,-0.260172,0.621417,0.140043,0.746107,-0.269881,0.603946,0.075749
0.998659,0.018610,0.041023,-0.025520,0.972399,0.131289,-0.192797,-0.005754,0.988871,0.118050,0.075857,0.049441,0.999159,-0.008693,-0.012852,0.037959,0.968441,-0.220949,-0.102056,-0.053738,0.961357,-0.169480,0.087574,-0.198495,0.978325,-0.048375,0.031510,-0.198863,0.995501,0.007340,0.086850,-0.037171,0.982989,0.173513,0.009405,-0.059475,0.713294,0.341171,0.576983,-0.204706,0.703620,0.335402,0.603135,-0.169268,0.978483,-0.182821,0.093546,-0.019901,0.725401,-0.261233,0.622519,0.134244,0.744709,-0.272680,0.604808,0.072539
0.998257,0.024801,0.043692,-0.030955,0.972344,0.120928,-0.199256,-0.014852,0.989535,0.103800,0.086468,0.050686,0.999083,-0.011243,-0.011989,0.039528,0.964621,-0.232380,-0.106969,-0.063744,0.959231,-0.181796,0.080793,-0.200743,0.975853,-0.057083,0.043809,-0.206236,0.994966,0.006390,0.090847,-0.041820,0.982276,0.175555,0.009118,-0.065042,0.720178,0.338697,0.571037,-0.201356,0.711727,0.332708,0.598058,-0.158353,0.977741,-0.184969,0.096233,-0.023406,0.726951,-0.257016,0.624763,0.123109,0.744767,-0.276173,0.604324,0.061983
0.997761,0.030401,0.046049,-0.037795,0.972455,0.110824,-0.203486,-0.025346,0.990047,0.089569,0.095731,0.051189,0.999007,-0.014177,-0.011142,0.040732,0.959924,-0.244280,-0.114329,-0.076168,0.956146,-0.192640,0.075619,-0.207259,0.972097,-0.064328,0.056684,-0.218347,0.994353,0.005999,0.094835,-0.047252,0.981395,0.178001,0.010060,-0.071263,0.726691,0.336395,0.565003,-0.198822,0.721867,0.327889,0.591636,-0.146162,0.977177,-0.185821,0.099121,-0.027752,0.729519,-0.250750,0.626602,0.110887,0.745529,-0.277415,0.604004,0.049057
0.997122,0.034820,0.047782,-0.047449,0.973068,0.101374,-0.203478,-0.038179,0.990586,0.075622,0.101824,0.051494,0.998900,-0.017573,-0.010928,0.042075,0.953464,-0.257161,-0.126778,-0.093286,0.951364,-0.200330,0.073104,-0.222328,0.965987,-0.068233,0.070283,-0.239318,0.993609,0.006730,0.098729,-0.054309,0.980164,0.181324,0.013404,-0.078873,0.732503,0.334528,0.558886,-0.197933,0.736001,0.318956,0.582525,-0.131275,0.976984,-0.184077,0.102323,-0.033879,0.734173,-0.240323,0.627648,0.096398,0.747738,-0.274067,0.603985,0.031251
0.996268,0.036972,0.049858,-0.059981,0.973584,0.092697,-0.201933,-0.052578,0.990963,0.062484,0.106993,0.051393,0.998788,-0.020979,-0.011561,0.043007,0.944777,-0.272927,-0.140992,-0.114143,0.941577,-0.198810,0.072087,-0.262130,0.953366,-0.076007,0.078478,-0.281350,0.992774,0.007729,0.102145,-0.062496,0.978692,0.184989,0.017250,-0.087429,0.736002,0.334914,0.553372,-0.199784,0.751003,0.305637,0.573278,-0.118038,0.976937,-0.181604,0.104474,-0.041213,0.739720,-0.229676,0.627018,0.083140,0.752208,-0.263698,0.603630,0.016629
0.995176,0.037985,0.052099,-0.073943,0.973895,0.084414,-0.199538,-0.067730,0.991145,0.049825,0.111947,0.051164,0.998663,-0.024299,-0.012371,0.043910,0.934218,-0.290270,-0.155627,-0.136969,0.927771,-0.190052,0.070571,-0.313274,0.935776,-0.082291,0.084396,-0.332309,0.991845,0.008878,0.105300,-0.071249,0.977022,0.188862,0.021292,-0.096469,0.738340,0.336452,0.548121,-0.203022,0.766094,0.290056,0.563787,-0.105410,0.976920,-0.178777,0.106060,-0.049162,0.745599,-0.218964,0.625444,0.070402,0.757731,-0.249847,0.602834,0.003530
0.994131,0.036814,0.053029,-0.086811,0.974223,0.076235,-0.196284,-0.080930,0.991480,0.038753,0.113970,0.049767,0.998620,-0.025849,-0.013339,0.043729,0.927481,-0.303914,-0.155790,-0.152136,0.910650,-0.172436,0.073423,-0.368228,0.917538,-0.090599,0.073145,-0.380217,0.990799,0.008363,0.108400,-0.080604,0.975208,0.192591,0.025327,-0.106005,0.736494,0.340960,0.545431,-0.209351,0.778145,0.273689,0.556759,-0.097999,0.976712,-0.177127,0.106462,-0.057666,0.750245,-0.213033,0.622429,0.065812,0.763902,-0.238240,0.599742,0.002396
0.993093,0.035814,0.053398,-0.098145,0.974543,0.067703,-0.192492,-0.092889,0.991797,0.027959,0.115032,0.048215,0.998595,-0.026829,-0.013944,0.043528,0.922600,-0.314565,-0.151786,-0.163766,0.892479,-0.151317,0.078244,-0.417687,0.899163,-0.092249,0.060115,-0.423535,0.989738,0.007445,0.111197,-0.089432,0.973381,0.196119,0.029056,-0.114992,0.733679,0.345774,0.543823,-0.215434,0.786754,0.261249,0.551463,-0.093039,0.976513,-0.175334,0.106552,-0.065773,0.754165,-0.208021,0.619669,0.063028,0.768799,-0.229837,0.596751,0.003342
0.992302,0.035162,0.052658,-0.106429,0.975117,0.058426,-0.187762,-0.102366,0.992275,0.017561,0.113732,0.046327,0.998609,-0.026836,-0.014263,0.043087,0.922071,-0.319108,-0.139955,-0.168427,0.874884,-0.126719,0.089615,-0.458791,0.883371,-0.083497,0.042182,-0.459244,0.988764,0.005681,0.113409,-0.097218,0.971697,0.199173,0.032291,-0.122849,0.728968,0.351177,0.544471,-0.220982,0.789204,0.256664,0.550025,-0.093560,0.976423,-0.173228,0.106059,-0.073092,0.756726,-0.204740,0.617538,0.063982,0.771259,-0.227661,0.594355,0.008475
0.991550,0.033233,0.051235,-0.114453,0.975582,0.049566,-0.182935,-0.110988,0.992647,0.008106,0.112353,0.044311,0.998633,-0.026996,-0.014352,0.042402,0.924014,-0.316473,-0.129292,-0.171253,0.861548,-0.100014,0.109606,-0.485509,0.872324,-0.068404,0.033857,-0.482934,0.987955,0.003525,0.114659,-0.103858,0.970353,0.201057,0.035554,-0.129333,0.723814,0.355319,0.547106,-0.224759,0.785428,0.260084,0.553290,-0.096588,0.976530,-0.170296,0.105102,-0.079635,0.757861,-0.202201,0.616618,0.067402,0.772054,-0.229564,0.592486,0.013938
0.990780,0.030665,0.049468,-0.122344,0.975919,0.040958,-0.178035,-0.119193,0.992920,-0.000798,0.110995,0.042312,0.998661,-0.027143,-0.014271,0.041654,0.927114,-0.310111,-0.119245,-0.173414,0.849735,-0.071905,0.133995,-0.504802,0.863493,-0.049963,0.030299,-0.500965,0.987213,0.001177,0.115430,-0.109930,0.969158,0.202379,0.038818,-0.135159,0.718413,0.358886,0.550694,-0.227638,0.778450,0.267524,0.558810,-0.100885,0.976718,-0.166953,0.103876,-0.085782,0.758313,-0.200070,0.616231,0.072061,0.772087,-0.233515,0.590736,0.019568
0.989550,0.027386,0.048852,-0.132869,0.975707,0.033732,-0.173593,-0.129319,0.992992,-0.008688,0.110680,0.040510,0.998680,-0.027587,-0.014143,0.040947,0.931452,-0.296131,-0.113713,-0.178250,0.842713,-0.041717,0.166334,-0.510321,0.859888,-0.027203,0.040951,-0.508110,0.986566,-0.001585,0.114808,-0.116209,0.968271,0.201908,0.043472,-0.140693,0.712691,0.360286,0.556428,-0.229462,0.768289,0.274113,0.569413,-0.101795,0.977033,-0.162931,0.101526,-0.092481,0.758458,-0.197891,0.616158,0.077005,0.771272,-0.234780,0.590954,0.028133
0.988028,0.024645,0.048351,-0.144416,0.975195,0.026622,-0.168834,-0.140648,0.993010,-0.016370,0.110343,0.038568,0.998711,-0.027842,-0.013959,0.040073,0.935607,-0.280888,-0.108288,-0.184429,0.834273,-0.010614,0.198803,-0.514153,0.855454,-0.003830,0.053698,-0.515073,0.985880,-0.004308,0.113960,-0.122619,0.967346,0.201186,0.048590,-0.146301,0.706517,0.361587,0.562501,-0.231694,0.758012,0.279705,0.580264,-0.102354,0.977311,-0.158914,0.098753,-0.099286,0.758560,-0.195983,0.616000,0.081984,0.770618,-0.234504,0.591419,0.037127
0.985997,0.022984,0.048085,-0.158015,0.974201,0.019686,-0.163466,-0.154348,0.993005,-0.023771,0.109831,0.036248,0.998764,-0.027867,-0.013795,0.038783,0.939583,-0.263317,-0.102989,-0.192980,0.824546,0.021775,0.231810,-0.515668,0.850130,0.020626,0.070739,-0.521392,0.985163,-0.006953,0.112642,-0.129296,0.966406,0.199917,0.054659,-0.152003,0.699505,0.362593,0.569310,-0.234745,0.747708,0.283222,0.591834,-0.102223,0.977567,-0.154889,0.095205,-0.106339,0.758528,-0.194525,0.615811,0.087021,0.770208,-0.231058,0.592608,0.046981
