pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.141478,0.002891,-0.106623,1.369521,-0.656942,0.285999,0.961753,0.162908,1.140137,1.690900,-0.182791,1.102011,-0.397239,-0.298388,-0.219756,-0.262976,0.226706,-0.017394,-0.042241,0.019746,-0.003664,0.093003,0.161569,0.005956,0.274065,0.170310,-0.013389,0.081940,-0.205934,0.072134,0.295040,-0.397884,-0.250892,-0.368592,-0.011040,0.110356,-0.501914,0.240422,0.291172,-0.478723,0.327888,0.222427
0.150332,0.027332,-0.140607,1.431160,-0.525395,0.275454,1.098675,-0.155299,1.097921,1.778353,-0.193113,1.104781,-0.419089,-0.303023,-0.264085,-0.293147,0.240311,-0.015856,-0.046235,0.021859,-0.001292,0.039111,0.134143,-0.060647,0.292641,0.195425,-0.071295,0.102942,-0.183493,0.023951,0.298203,-0.339399,-0.338313,-0.369802,-0.030643,0.034092,-0.528895,0.182909,0.050280,-0.529131,0.277196,-0.042483
0.139969,0.041264,-0.139156,1.360142,-0.426828,0.263332,1.190202,-0.452486,0.808115,1.647369,-0.176863,0.871981,-0.446019,-0.289153,-0.270284,-0.324719,0.255111,-0.014495,-0.051226,0.024521,0.001228,-0.012406,0.114439,-0.118360,0.306390,0.205082,-0.127910,0.145000,-0.126173,-0.032205,0.305671,-0.260903,-0.367927,-0.362788,-0.023907,-0.038130,-0.520431,0.099701,-0.216857,-0.536837,0.186284,-0.346554
0.116367,0.041786,-0.112723,1.190636,-0.354716,0.246785,1.238609,-0.699323,0.356088,1.366764,-0.158788,0.477140,-0.479877,-0.265207,-0.250107,-0.356955,0.275781,-0.015721,-0.058213,0.027780,0.002164,-0.057976,0.099824,-0.161651,0.314697,0.193926,-0.178010,0.202693,-0.044517,-0.097192,0.299746,-0.157742,-0.348511,-0.354629,0.003789,-0.098560,-0.482617,0.003782,-0.455381,-0.505855,0.064629,-0.631733
0.087577,0.031007,-0.076184,0.970075,-0.295003,0.223158,1.246521,-0.879001,-0.151643,1.020226,-0.162907,0.014528,-0.520465,-0.240960,-0.220013,-0.389824,0.304002,-0.019996,-0.068206,0.033213,0.001089,-0.095007,0.086858,-0.188561,0.317199,0.159699,-0.218547,0.268226,0.046928,-0.169820,0.274719,-0.031320,-0.314740,-0.351344,0.043404,-0.142781,-0.426621,-0.088357,-0.617174,-0.448169,-0.069142,-0.839447
0.061118,0.013300,-0.041282,0.740041,-0.236770,0.191871,1.215151,-0.984547,-0.625489,0.680798,-0.195333,-0.434085,-0.566042,-0.221656,-0.193123,-0.424849,0.337206,-0.025619,-0.081268,0.043066,-0.001178,-0.122876,0.072630,-0.199717,0.314594,0.100951,-0.249213,0.335321,0.135612,-0.253876,0.240661,0.110919,-0.318977,-0.356282,0.085918,-0.169572,-0.365424,-0.161416,-0.676904,-0.379772,-0.192782,-0.930420
0.042096,-0.006809,-0.013189,0.525633,-0.178287,0.154631,1.144925,-1.015246,-1.012482,0.394270,-0.238295,-0.816393,-0.614178,-0.205770,-0.175360,-0.464867,0.368949,-0.029989,-0.096844,0.059132,-0.003786,-0.142797,0.055616,-0.197302,0.309388,0.015810,-0.272271,0.401834,0.214778,-0.361949,0.213685,0.258417,-0.407593,-0.369250,0.124789,-0.180280,-0.310504,-0.205105,-0.638668,-0.316515,-0.286810,-0.897022
0.031690,-0.025452,0.008639,0.335632,-0.125616,0.114922,1.037372,-0.975561,-1.293342,0.172533,-0.259278,-1.107049,-0.661942,-0.186026,-0.165756,-0.512839,0.389982,-0.030789,-0.115557,0.082262,-0.006784,-0.157002,0.035917,-0.184058,0.305309,-0.096618,-0.290998,0.469373,0.282635,-0.509207,0.204105,0.401421,-0.601152,-0.387026,0.156926,-0.177785,-0.269563,-0.216215,-0.531121,-0.270700,-0.338417,-0.763350
0.026726,-0.039389,0.027658,0.168770,-0.087211,0.077287,0.896379,-0.875854,-1.466928,-0.000805,-0.227890,-1.295236,-0.705707,-0.152292,-0.158960,-0.570653,0.389723,-0.025852,-0.140856,0.112922,-0.010778,-0.168094,0.015190,-0.162773,0.305204,-0.232791,-0.307636,0.539903,0.337890,-0.699425,0.212755,0.533268,-0.887609,-0.405127,0.182228,-0.165559,-0.246055,-0.198375,-0.394893,-0.248691,-0.342693,-0.574796
0.021312,-0.045556,0.046886,0.020093,-0.069371,0.045441,0.726907,-0.731380,-1.535304,-0.154204,-0.129896,-1.374172,-0.741562,-0.095669,-0.149079,-0.638859,0.358251,-0.012475,-0.179295,0.152547,-0.016106,-0.178377,-0.003594,-0.136742,0.308933,-0.381939,-0.322595,0.611071,0.374941,-0.914281,0.234389,0.650353,-1.222399,-0.419720,0.201745,-0.147369,-0.240338,-0.159488,-0.268259,-0.250050,-0.302686,-0.381576
