pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.046971,0.688412,-0.015825,-0.036788,0.747151,-0.025651,-0.029481,1.835380,-0.032610,-0.169828,2.417399,0.052211,0.120418,0.655559,-0.021592,0.122312,0.257901,0.036965,0.001664,0.006647,0.004638,0.046883,0.696040,-0.014304,0.043549,0.792578,-0.040045,0.192301,0.809682,-0.054107,0.309942,0.828853,-0.047607,-0.031262,0.792867,0.072984,-0.146921,0.862574,0.070222,-0.326450,0.909030,0.018207
0.075200,0.687578,-0.047732,-0.020089,0.739680,-0.066011,-0.088757,1.788254,-0.030515,-0.156160,2.389103,0.061041,0.141246,0.647098,-0.044265,0.140120,0.249782,0.026142,0.003443,0.006871,0.006667,0.078856,0.697528,-0.045892,0.064308,0.807687,-0.072784,0.214782,0.818336,-0.087375,0.327740,0.842629,-0.078834,-0.018134,0.809531,0.052220,-0.138185,0.876833,0.052747,-0.300550,0.935051,0.007646
0.102078,0.690886,-0.078466,-0.001648,0.738646,-0.101015,-0.135569,1.729555,-0.026395,-0.145566,2.344739,0.074155,0.163039,0.646426,-0.069078,0.161445,0.241191,0.014822,0.005685,0.006906,0.009380,0.108806,0.702123,-0.076431,0.085353,0.823830,-0.104928,0.233149,0.827090,-0.119874,0.342966,0.850414,-0.110106,-0.002585,0.827319,0.029970,-0.126658,0.891928,0.033878,-0.274058,0.954298,-0.004910
0.127261,0.698226,-0.106559,0.018031,0.743723,-0.129885,-0.168458,1.667742,-0.021409,-0.142693,2.282419,0.090954,0.186530,0.652375,-0.094340,0.183638,0.235507,0.004247,0.008128,0.006986,0.012672,0.135886,0.710049,-0.104454,0.105723,0.841139,-0.134922,0.247513,0.836637,-0.150136,0.355205,0.853681,-0.139880,0.015586,0.845867,0.007492,-0.111760,0.908261,0.014598,-0.246859,0.967918,-0.018450
0.150583,0.709815,-0.131175,0.038479,0.754225,-0.152992,-0.189026,1.605752,-0.018283,-0.148548,2.202464,0.107839,0.211711,0.663831,-0.118434,0.203817,0.236074,-0.004678,0.010499,0.007131,0.016133,0.159682,0.721900,-0.129108,0.124298,0.859932,-0.161557,0.258195,0.847754,-0.177041,0.364180,0.854447,-0.166928,0.036457,0.864989,-0.014626,-0.093023,0.925930,-0.004664,-0.218903,0.977509,-0.032602
0.172015,0.726636,-0.152159,0.059014,0.770790,-0.170857,-0.203616,1.541081,-0.022371,-0.160360,2.108567,0.117740,0.238068,0.681328,-0.140722,0.220001,0.245654,-0.011693,0.012640,0.007180,0.019228,0.180267,0.738727,-0.150222,0.140323,0.880782,-0.184167,0.265699,0.861371,-0.199956,0.369616,0.855524,-0.190450,0.060065,0.884878,-0.036476,-0.070069,0.945045,-0.024079,-0.190255,0.985127,-0.047641
0.191601,0.750552,-0.169721,0.078142,0.796470,-0.183170,-0.223891,1.468391,-0.041078,-0.172961,2.004749,0.110210,0.264984,0.707742,-0.161784,0.231584,0.266525,-0.017064,0.014634,0.007048,0.021623,0.198198,0.761946,-0.168004,0.153620,0.904462,-0.202404,0.270618,0.878533,-0.218496,0.371266,0.860285,-0.209851,0.086469,0.906100,-0.058506,-0.042657,0.965870,-0.044113,-0.161011,0.993078,-0.064097
0.209394,0.783611,-0.183815,0.093569,0.835698,-0.188465,-0.263104,1.382942,-0.080728,-0.180535,1.889051,0.073203,0.291862,0.747129,-0.182589,0.238811,0.300843,-0.021146,0.016949,0.007045,0.023379,0.214312,0.792812,-0.182421,0.164430,0.931543,-0.215673,0.273479,0.900013,-0.231988,0.369078,0.871789,-0.224240,0.115721,0.929187,-0.080860,-0.010797,0.988547,-0.064876,-0.131183,1.003323,-0.082039
0.225243,0.826326,-0.193360,0.103448,0.890439,-0.184789,-0.326231,1.283058,-0.141192,-0.178257,1.749024,-0.001408,0.317521,0.801420,-0.202610,0.241271,0.350522,-0.023748,0.020512,0.008072,0.024978,0.229156,0.831297,-0.192401,0.173064,0.961550,-0.222515,0.274554,0.925447,-0.238905,0.363232,0.891360,-0.231905,0.147586,0.953764,-0.102418,0.025068,1.012361,-0.085209,-0.100714,1.016527,-0.100158
0.238468,0.875717,-0.195749,0.108203,0.955702,-0.170890,-0.399259,1.171084,-0.211566,-0.164173,1.565956,-0.109481,0.339365,0.866712,-0.218037,0.236583,0.416036,-0.023576,0.026504,0.011416,0.027422,0.242226,0.874821,-0.195308,0.179605,0.992048,-0.220357,0.273788,0.952401,-0.236649,0.353934,0.917394,-0.230160,0.181046,0.977686,-0.120006,0.063841,1.035045,-0.101977,-0.069691,1.031307,-0.115106
0.247782,0.924900,-0.187338,0.111103,1.018995,-0.146824,-0.449455,1.053108,-0.271899,-0.140758,1.329303,-0.229955,0.353701,0.932651,-0.222238,0.221306,0.494377,-0.018190,0.035893,0.018176,0.032672,0.251697,0.917933,-0.187431,0.183836,1.018577,-0.206174,0.270895,0.976360,-0.222203,0.341158,0.945538,-0.215998,0.213976,0.997040,-0.128692,0.103727,1.052976,-0.110471,-0.038483,1.044548,-0.121956
0.251671,0.965351,-0.165094,0.116390,1.066116,-0.113279,-0.442432,0.937687,-0.301980,-0.114224,1.051329,-0.330747,0.357759,0.986889,-0.209251,0.194716,0.577654,-0.004634,0.049149,0.029063,0.044240,0.255106,0.953727,-0.165669,0.185352,1.036005,-0.178011,0.265562,0.992306,-0.193561,0.324713,0.970561,-0.187478,0.243456,1.007432,-0.123638,0.142564,1.062549,-0.106265,-0.007393,1.053072,-0.116138
0.249016,0.990563,-0.128389,0.126054,1.089214,-0.070383,-0.365037,0.833665,-0.291147,-0.090805,0.767259,-0.383470,0.351771,1.021636,-0.177789,0.162838,0.653946,0.019750,0.066796,0.045552,0.066937,0.250622,0.976335,-0.129372,0.183708,1.040578,-0.136366,0.257584,0.997034,-0.151011,0.304720,0.988633,-0.144903,0.266716,1.005818,-0.102454,0.178411,1.061819,-0.087429,0.024102,1.055585,-0.095718
0.239507,0.998240,-0.079605,0.137922,1.089745,-0.017981,-0.235303,0.747413,-0.241982,-0.072758,0.518233,-0.376804,0.338649,1.036347,-0.131917,0.138577,0.710705,0.056607,0.090471,0.072198,0.104737,0.238083,0.982797,-0.080962,0.178502,1.031231,-0.084334,0.246871,0.990459,-0.097278,0.282101,0.998269,-0.090931,0.282066,0.991545,-0.066362,0.209921,1.051061,-0.055437,0.057848,1.053351,-0.062319
0.223700,0.989546,-0.023321,0.146742,1.073664,0.041850,-0.092343,0.680334,-0.167232,-0.057970,0.331157,-0.319787,0.321099,1.034020,-0.077655,0.136276,0.739533,0.105410,0.122756,0.117743,0.157146,0.219175,0.973248,-0.025045,0.169540,1.009388,-0.026577,0.233510,0.974952,-0.036659,0.258516,0.999567,-0.029764,0.289096,0.966127,-0.019497,0.236209,1.031937,-0.014251,0.096490,1.049001,-0.020141
0.202901,0.966819,0.035081,0.147584,1.044169,0.102377,0.024091,0.628040,-0.084233,-0.043422,0.210441,-0.235057,0.299015,1.015421,-0.018972,0.163646,0.740726,0.161354,0.164369,0.192392,0.216536,0.196703,0.949925,0.033082,0.157354,0.977785,0.031935,0.217998,0.953500,0.025982,0.235684,0.992940,0.033708,0.288124,0.932364,0.032780,0.256445,1.006194,0.031369,0.141929,1.044446,0.025894
0.178956,0.932160,0.090562,0.138969,0.999462,0.153312,0.089873,0.582307,-0.009744,-0.028645,0.143132,-0.148139,0.270075,0.977639,0.042898,0.216758,0.725363,0.213764,0.210333,0.301736,0.269337,0.173352,0.916096,0.088571,0.143759,0.939321,0.086657,0.201418,0.928202,0.085790,0.214529,0.978589,0.094403,0.279597,0.893525,0.085318,0.269674,0.974903,0.077116,0.193724,1.039291,0.071589
0.153876,0.887517,0.139079,0.123243,0.936863,0.185776,0.101248,0.535244,0.044588,-0.015870,0.109458,-0.078282,0.233084,0.918147,0.106709,0.282025,0.711660,0.248285,0.249564,0.441906,0.301689,0.150660,0.875168,0.137544,0.131613,0.896476,0.133684,0.185166,0.899898,0.138210,0.194747,0.956831,0.147387,0.264124,0.852648,0.133942,0.275042,0.938383,0.119696,0.248560,1.030484,0.114096
0.129354,0.834996,0.177872,0.104122,0.857910,0.197213,0.069735,0.483118,0.075333,-0.007512,0.091870,-0.033584,0.190779,0.839364,0.168456,0.343812,0.714865,0.253943,0.270328,0.600331,0.306472,0.128855,0.829660,0.177230,0.123421,0.851235,0.169802,0.170219,0.868594,0.179244,0.175009,0.928533,0.188339,0.243085,0.811838,0.175865,0.272315,0.896448,0.157079,0.301136,1.013082,0.152030
0.106521,0.776548,0.205418,0.084038,0.769218,0.192053,0.013167,0.427245,0.086910,-0.003974,0.079615,-0.011493,0.149438,0.748962,0.221511,0.392018,0.737089,0.230443,0.268053,0.761176,0.286839,0.107651,0.780428,0.205888,0.119841,0.805321,0.192570,0.156562,0.834145,0.205744,0.153737,0.895125,0.214022,0.219056,0.771960,0.209828,0.262436,0.848842,0.188514,0.345760,0.981774,0.185164
0.086084,0.713758,0.221107,0.063609,0.679388,0.177974,-0.051708,0.371873,0.087464,-0.003641,0.068590,-0.003725,0.115661,0.656484,0.259241,0.424828,0.766804,0.188541,0.248890,0.910091,0.253481,0.087248,0.727081,0.222609,0.119418,0.760402,0.200508,0.143378,0.796901,0.215797,0.130209,0.858265,0.222713,0.195418,0.733038,0.235661,0.247791,0.795898,0.213928,0.377704,0.932858,0.213506
0.068550,0.648469,0.224958,0.042906,0.595764,0.161353,-0.112503,0.321346,0.083958,-0.004381,0.058361,-0.002104,0.092929,0.570096,0.277667,0.446244,0.789713,0.142196,0.226256,1.035134,0.217565,0.068713,0.669598,0.227179,0.119715,0.717984,0.193499,0.129875,0.758116,0.209310,0.105487,0.819485,0.214678,0.175219,0.695029,0.253304,0.231745,0.739093,0.232873,0.394001,0.866052,0.236126
0.054307,0.583513,0.217681,0.022546,0.523220,0.145243,-0.160972,0.278475,0.079780,-0.004845,0.049186,-0.001756,0.080452,0.495390,0.276503,0.461394,0.800691,0.099793,0.213875,1.126557,0.184432,0.053565,0.609666,0.220229,0.118763,0.678972,0.173243,0.116147,0.719726,0.188522,0.082572,0.779956,0.192529,0.160039,0.658223,0.262213,0.217427,0.680902,0.244083,0.393904,0.785066,0.250896
