joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.308553,-0.152592,-0.024043,0.213436,-0.511950,-0.039722,0.068627,-0.193436,0.092334,0.411648,0.261792,-0.147427,-0.001946,-0.188787,-0.021756,0.350540,-0.386715,-0.239346,0.261800,-0.612115,0.545693,1.206684,1.121415,-0.064290,0.051544,0.074207,-0.019166,0.035820,-0.127342
-0.321067,-0.179634,-0.021894,0.185678,-0.545349,-0.052409,0.096649,-0.175733,0.094748,0.440467,0.266073,-0.151092,-0.006151,-0.206169,0.019001,0.357657,-0.387742,-0.217552,0.261800,-0.589046,0.525576,1.188457,1.118721,-0.081177,0.040389,0.074274,-0.018953,0.050180,-0.138275
-0.323692,-0.218655,-0.017283,0.162557,-0.577265,-0.060889,0.130949,-0.162588,0.098355,0.454255,0.288348,-0.149132,-0.010080,-0.218392,0.058549,0.364228,-0.385710,-0.197078,0.261800,-0.565860,0.499967,1.165586,1.113959,-0.111478,0.033035,0.065433,-0.016512,0.069620,-0.151904
-0.323790,-0.265052,-0.008982,0.146847,-0.609213,-0.064576,0.167849,-0.191350,0.100644,0.462699,0.332231,-0.144696,-0.015556,-0.230530,0.082961,0.370924,-0.382610,-0.178203,0.236115,-0.548695,0.478484,1.144338,1.107038,-0.153993,0.033741,0.049443,-0.016695,0.084691,-0.153783
-0.322626,-0.315137,0.001162,0.134843,-0.641177,-0.065868,0.206049,-0.241066,0.102273,0.468470,0.386919,-0.139023,-0.021804,-0.242626,0.099804,0.377682,-0.378976,-0.160129,0.197588,-0.534540,0.459063,1.123901,1.099039,-0.202615,0.038477,0.029880,-0.018192,0.097577,-0.149787
-0.317337,-0.329612,0.008206,0.126398,-0.661954,-0.066267,0.237460,-0.323827,0.106344,0.465571,0.433568,-0.132562,-0.030455,-0.249380,0.063081,0.387447,-0.374159,-0.141164,0.153617,-0.529976,0.460173,1.111289,1.088471,-0.255036,0.042432,0.006110,-0.023685,0.102000,-0.137647
-0.310421,-0.332561,0.013257,0.115827,-0.677770,-0.067766,0.265873,-0.407454,0.110784,0.458909,0.478457,-0.126100,-0.038792,-0.253522,0.017742,0.397447,-0.368130,-0.121464,0.123600,-0.527092,0.464930,1.102186,1.079325,-0.297939,0.042575,-0.013951,-0.027909,0.104386,-0.127980
-0.300248,-0.312460,0.014323,0.101005,-0.683662,-0.071468,0.288291,-0.492812,0.115964,0.444724,0.519825,-0.119635,-0.046500,-0.252440,-0.044830,0.407917,-0.359679,-0.100293,0.121490,-0.527571,0.476980,1.100102,1.073021,-0.321801,0.035098,-0.026596,-0.029597,0.102700,-0.123260
-0.288467,-0.289956,0.017402,0.089108,-0.672190,-0.073383,0.307826,-0.550932,0.120846,0.429908,0.567796,-0.111773,-0.052515,-0.250673,-0.102968,0.416301,-0.348775,-0.081246,0.129876,-0.527023,0.493210,1.103092,1.071191,-0.325199,0.025082,-0.027034,-0.030417,0.101661,-0.126182
-0.275883,-0.266250,0.021488,0.078673,-0.652037,-0.074403,0.325918,-0.595432,0.125579,0.414776,0.619068,-0.103212,-0.057682,-0.248565,-0.158890,0.423643,-0.336644,-0.063261,0.143509,-0.525961,0.511529,1.108619,1.071597,-0.318363,0.013795,-0.021369,-0.030804,0.100945,-0.132924
